id,dataset,method,nRF,wRF,KF
1260_80_tips_250,Cherry,window-rate+fastrfs,0.1298701298701298,11.8563534125,5.1237449654202445
5963_90_tips_250,Cherry,window-rate+fastrfs,0.0459770114942528,7.405743299799998,1.4994234789087166
1725_80_tips_250,Cherry,window-rate+fastrfs,0.1688311688311688,109.98733303239996,23.16670682625192
1730_80_tips_250,Cherry,window-rate+fastrfs,0.0779220779220779,2.1329457461000003,0.5225812990762353
5342_100_tips_250,Cherry,window-rate+fastrfs,0.0412371134020618,1.7496779034999994,0.3358558195126515
4575_100_tips_250,Cherry,window-rate+fastrfs,0.0927835051546391,8.253773709399999,1.6917180991820429
2301_90_tips_250,Cherry,window-rate+fastrfs,0.1149425287356321,2.4083910301,0.5186072418515415
3198_80_tips_250,Cherry,window-rate+fastrfs,0.0519480519480519,6.636834111300002,1.6460664171279151
1204_80_tips_250,Cherry,window-rate+fastrfs,0.0649350649350649,0.8622792189999998,0.1591138027161441
2438_80_tips_250,Cherry,window-rate+fastrfs,0.0779220779220779,6.259731382500002,1.9604873577380204
2752_90_tips_250,Cherry,window-rate+fastrfs,0.0689655172413793,17.207078395600007,8.396819277275217
1138_90_tips_250,Cherry,window-rate+fastrfs,0.0804597701149425,9.829149721700006,3.314179270393952
4604_80_tips_250,Cherry,window-rate+fastrfs,0.1298701298701298,75.59467963570003,14.307747847605278
3385_90_tips_250,Cherry,window-rate+fastrfs,0.1264367816091954,7.064216964999997,2.0564426436480145
844_100_tips_250,Cherry,window-rate+fastrfs,0.0824742268041237,9.014940266900002,2.6455029191429005
650_80_tips_250,Cherry,window-rate+fastrfs,0.0909090909090909,3.267549689299999,1.0134550600254255
534_80_tips_250,Cherry,window-rate+fastrfs,0.0129870129870129,4.967914394600001,2.03452000931932
4615_100_tips_250,Cherry,window-rate+fastrfs,0.268041237113402,2.8149098503999985,0.5488623733939006
1333_100_tips_250,Cherry,window-rate+fastrfs,0.134020618556701,9.734287425700003,2.850045052351837
1735_80_tips_250,Cherry,window-rate+fastrfs,0.0259740259740259,15.061136824100002,5.757711880039554
32_90_tips_250,Cherry,window-rate+fastrfs,0.0804597701149425,42.5007276577,12.850093859193898
3621_90_tips_250,Cherry,window-rate+fastrfs,0.0689655172413793,1.1646242806000002,0.2336906596642068
4672_80_tips_250,Cherry,window-rate+fastrfs,0.1428571428571428,21.32071101370001,5.08443423661184
4285_80_tips_250,Cherry,window-rate+fastrfs,0.0389610389610389,1.5099426091999997,0.3122666269103319
5931_100_tips_250,Cherry,window-rate+fastrfs,0.0927835051546391,5.571279914600001,2.2899668711629886
1190_100_tips_250,Cherry,window-rate+fastrfs,0.1649484536082474,57.44203297399999,18.348754345729944
652_100_tips_250,Cherry,window-rate+fastrfs,0.1546391752577319,14.763304197299997,4.351433746783898
