id,dataset,method,metric,value
5859_90_tips_250,Cherry,window-rate+weighted,wRF,20.08562420400001
4839_100_tips_250,Cherry,window-rate+weighted,wRF,41.95991196649998
5382_80_tips_250,Cherry,window-rate+weighted,wRF,107.74258473930004
5455_90_tips_250,Cherry,window-rate+weighted,wRF,18.7246539364
5920_100_tips_250,Cherry,window-rate+weighted,wRF,10.901413164600005
3660_100_tips_250,Cherry,window-rate+weighted,wRF,27.8524231264
3495_100_tips_250,Cherry,window-rate+weighted,wRF,12.8572946204
1273_90_tips_250,Cherry,window-rate+weighted,wRF,7.867546582989999
2635_90_tips_250,Cherry,window-rate+weighted,wRF,28.821105490899992
2113_90_tips_250,Cherry,window-rate+weighted,wRF,2.9992061023
238_90_tips_250,Cherry,window-rate+weighted,wRF,42.3952595761
10_100_tips_250,Cherry,window-rate+weighted,wRF,2.3795313958
616_100_tips_250,Cherry,window-rate+weighted,wRF,61.005230228599984
1164_90_tips_250,Cherry,window-rate+weighted,wRF,13.782997735999995
1333_90_tips_250,Cherry,window-rate+weighted,wRF,33.413598892700016
5678_100_tips_250,Cherry,window-rate+weighted,wRF,149.36072881679996
1174_80_tips_250,Cherry,window-rate+weighted,wRF,4.0594105156000015
4710_90_tips_250,Cherry,window-rate+weighted,wRF,33.04027410460001
861_80_tips_250,Cherry,window-rate+weighted,wRF,41.38823401870002
1006_90_tips_250,Cherry,window-rate+weighted,wRF,15.9677904045
1727_80_tips_250,Cherry,window-rate+weighted,wRF,45.92088830910002
5003_100_tips_250,Cherry,window-rate+weighted,wRF,7.348805029000003
1089_100_tips_250,Cherry,window-rate+weighted,wRF,30.78758435040001
1619_90_tips_250,Cherry,window-rate+weighted,wRF,1.7166346245999995
2880_100_tips_250,Cherry,window-rate+weighted,wRF,66.25931308220001
789_100_tips_250,Cherry,window-rate+weighted,wRF,29.3372176064
4732_90_tips_250,Cherry,window-rate+weighted,wRF,38.5084053742
5683_80_tips_250,Cherry,window-rate+weighted,wRF,20.435390277100005
1834_90_tips_250,Cherry,window-rate+weighted,wRF,13.3953993641
2049_80_tips_250,Cherry,window-rate+weighted,wRF,11.025093311999994
5839_100_tips_250,Cherry,window-rate+weighted,wRF,14.352744970799996
2325_100_tips_250,Cherry,window-rate+weighted,wRF,32.29837515439999
3778_80_tips_250,Cherry,window-rate+weighted,wRF,14.537040994799996
3021_80_tips_250,Cherry,window-rate+weighted,wRF,2.7800305058999992
5717_80_tips_250,Cherry,window-rate+weighted,wRF,26.770323097500007
2185_100_tips_250,Cherry,window-rate+weighted,wRF,6.076106871249998
5344_80_tips_250,Cherry,window-rate+weighted,wRF,74.9517953928
3290_90_tips_250,Cherry,window-rate+weighted,wRF,81.47957862699997
616_90_tips_250,Cherry,window-rate+weighted,wRF,25.2274967655
4908_100_tips_250,Cherry,window-rate+weighted,wRF,12.5282321386
1217_100_tips_250,Cherry,window-rate+weighted,wRF,101.7803442204
4638_100_tips_250,Cherry,window-rate+weighted,wRF,10.964626343899994
4574_100_tips_250,Cherry,window-rate+weighted,wRF,4.1526603916
3109_90_tips_250,Cherry,window-rate+weighted,wRF,26.46545167120001
261_90_tips_250,Cherry,window-rate+weighted,wRF,18.394910838200005
847_80_tips_250,Cherry,window-rate+weighted,wRF,3.0022946494000005
2754_80_tips_250,Cherry,window-rate+weighted,wRF,12.918185991899998
5936_80_tips_250,Cherry,window-rate+weighted,wRF,2.9281897387
3217_80_tips_250,Cherry,window-rate+weighted,wRF,34.92110879670001
5575_100_tips_250,Cherry,window-rate+weighted,wRF,5.790888570400004
5350_90_tips_250,Cherry,window-rate+weighted,wRF,16.788940591899998
3151_80_tips_250,Cherry,window-rate+weighted,wRF,3.5716134783
2475_80_tips_250,Cherry,window-rate+weighted,wRF,20.290999684699997
1770_90_tips_250,Cherry,window-rate+weighted,wRF,3.1456444979
5211_100_tips_250,Cherry,window-rate+weighted,wRF,78.28786961240002
3037_80_tips_250,Cherry,window-rate+weighted,wRF,1.5673033914000003
429_80_tips_250,Cherry,window-rate+weighted,wRF,11.024117851299998
5423_90_tips_250,Cherry,window-rate+weighted,wRF,3.897492505800001
1373_100_tips_250,Cherry,window-rate+weighted,wRF,14.251207404499988
5378_90_tips_250,Cherry,window-rate+weighted,wRF,80.6956173945
2123_90_tips_250,Cherry,window-rate+weighted,wRF,18.956167263300003
4716_90_tips_250,Cherry,window-rate+weighted,wRF,1.4947555019999992
3550_80_tips_250,Cherry,window-rate+weighted,wRF,9.117285950999998
3801_80_tips_250,Cherry,window-rate+weighted,wRF,11.100453170399996
4333_80_tips_250,Cherry,window-rate+weighted,wRF,67.57594050959996
5893_80_tips_250,Cherry,window-rate+weighted,wRF,3.1667211487
2210_90_tips_250,Cherry,window-rate+weighted,wRF,3.3942811077
736_90_tips_250,Cherry,window-rate+weighted,wRF,33.208093656900004
1094_100_tips_250,Cherry,window-rate+weighted,wRF,5.679605467700001
1915_90_tips_250,Cherry,window-rate+weighted,wRF,69.75972910300001
5305_90_tips_250,Cherry,window-rate+weighted,wRF,26.623727687500004
5880_90_tips_250,Cherry,window-rate+weighted,wRF,38.8114509947
4324_80_tips_250,Cherry,window-rate+weighted,wRF,8.539230668999998
686_100_tips_250,Cherry,window-rate+weighted,wRF,12.001639299010003
3301_80_tips_250,Cherry,window-rate+weighted,wRF,31.74481977749999
5041_100_tips_250,Cherry,window-rate+weighted,wRF,51.9340870675
1393_100_tips_250,Cherry,window-rate+weighted,wRF,9.5976276669
886_90_tips_250,Cherry,window-rate+weighted,wRF,30.0074259558
3713_100_tips_250,Cherry,window-rate+weighted,wRF,106.8054714281
858_80_tips_250,Cherry,window-rate+weighted,wRF,1.4262474640000002
4777_80_tips_250,Cherry,window-rate+weighted,wRF,4.765519368200003
4999_80_tips_250,Cherry,window-rate+weighted,wRF,5.853607206499998
3143_80_tips_250,Cherry,window-rate+weighted,wRF,2.8447383603000005
712_100_tips_250,Cherry,window-rate+weighted,wRF,1.7309738864999995
3899_80_tips_250,Cherry,window-rate+weighted,wRF,15.6252287687
1473_80_tips_250,Cherry,window-rate+weighted,wRF,22.5835536522
5421_100_tips_250,Cherry,window-rate+weighted,wRF,13.314759812800004
2091_80_tips_250,Cherry,window-rate+weighted,wRF,21.9658096758
327_100_tips_250,Cherry,window-rate+weighted,wRF,25.6311994404
637_100_tips_250,Cherry,window-rate+weighted,wRF,11.138003008300004
1747_80_tips_250,Cherry,window-rate+weighted,wRF,7.285183751900002
1926_100_tips_250,Cherry,window-rate+weighted,wRF,7.316235154199999
2120_80_tips_250,Cherry,window-rate+weighted,wRF,4.260719592099998
2913_80_tips_250,Cherry,window-rate+weighted,wRF,42.073296422100015
3679_90_tips_250,Cherry,window-rate+weighted,wRF,4.830511923899998
2350_90_tips_250,Cherry,window-rate+weighted,wRF,14.876485872599993
1182_80_tips_250,Cherry,window-rate+weighted,wRF,72.64972223250001
4968_80_tips_250,Cherry,window-rate+weighted,wRF,6.569879407599999
5927_90_tips_250,Cherry,window-rate+weighted,wRF,2.6687769343
4306_100_tips_250,Cherry,window-rate+weighted,wRF,58.7043983273
1094_90_tips_250,Cherry,window-rate+weighted,wRF,9.2680497872
3359_100_tips_250,Cherry,window-rate+weighted,wRF,49.9482854394
4230_100_tips_250,Cherry,window-rate+weighted,wRF,2.1845460774
190_80_tips_250,Cherry,window-rate+weighted,wRF,6.398452646100001
1029_100_tips_250,Cherry,window-rate+weighted,wRF,15.390385781799996
1840_80_tips_250,Cherry,window-rate+weighted,wRF,5.529094854500001
3047_80_tips_250,Cherry,window-rate+weighted,wRF,8.9061836925
3756_100_tips_250,Cherry,window-rate+weighted,wRF,92.7860229378
3642_90_tips_250,Cherry,window-rate+weighted,wRF,93.64526221650002
3034_80_tips_250,Cherry,window-rate+weighted,wRF,3.2952046606000005
2832_90_tips_250,Cherry,window-rate+weighted,wRF,84.11237182510001
957_90_tips_250,Cherry,window-rate+weighted,wRF,25.4278898036
4956_100_tips_250,Cherry,window-rate+weighted,wRF,85.3547598042
4607_90_tips_250,Cherry,window-rate+weighted,wRF,6.178710987300001
5216_100_tips_250,Cherry,window-rate+weighted,wRF,14.27153372329999
1091_80_tips_250,Cherry,window-rate+weighted,wRF,7.138858594900002
3740_90_tips_250,Cherry,window-rate+weighted,wRF,48.62231229160002
744_90_tips_250,Cherry,window-rate+weighted,wRF,9.8652149976
4065_100_tips_250,Cherry,window-rate+weighted,wRF,13.6149797859
5391_80_tips_250,Cherry,window-rate+weighted,wRF,4.551442213499998
4591_80_tips_250,Cherry,window-rate+weighted,wRF,63.65130137550001
4297_90_tips_250,Cherry,window-rate+weighted,wRF,23.5052354485
1836_100_tips_250,Cherry,window-rate+weighted,wRF,23.88215438220001
4945_80_tips_250,Cherry,window-rate+weighted,wRF,15.004099519700002
4390_100_tips_250,Cherry,window-rate+weighted,wRF,87.24555463410002
4054_90_tips_250,Cherry,window-rate+weighted,wRF,17.126584376400004
5426_100_tips_250,Cherry,window-rate+weighted,wRF,20.7428552919
3421_80_tips_250,Cherry,window-rate+weighted,wRF,7.843988821499998
354_100_tips_250,Cherry,window-rate+weighted,wRF,11.929179632299997
4043_80_tips_250,Cherry,window-rate+weighted,wRF,18.68083019220001
3368_90_tips_250,Cherry,window-rate+weighted,wRF,50.0706481421
2244_90_tips_250,Cherry,window-rate+weighted,wRF,37.0300343601
3811_80_tips_250,Cherry,window-rate+weighted,wRF,10.3820157727
4713_90_tips_250,Cherry,window-rate+weighted,wRF,49.98543583770001
2189_90_tips_250,Cherry,window-rate+weighted,wRF,7.850948522100001
2685_90_tips_250,Cherry,window-rate+weighted,wRF,15.513506821100002
5492_90_tips_250,Cherry,window-rate+weighted,wRF,47.280305105100005
5852_80_tips_250,Cherry,window-rate+weighted,wRF,68.81547896100001
3294_90_tips_250,Cherry,window-rate+weighted,wRF,32.9560141922
5100_100_tips_250,Cherry,window-rate+weighted,wRF,15.206619759099995
954_100_tips_250,Cherry,window-rate+weighted,wRF,44.9032014912
4636_80_tips_250,Cherry,window-rate+weighted,wRF,3.909800093
2206_80_tips_250,Cherry,window-rate+weighted,wRF,43.78917098769998
1691_100_tips_250,Cherry,window-rate+weighted,wRF,42.1033149634
5520_100_tips_250,Cherry,window-rate+weighted,wRF,8.222941643100004
4034_80_tips_250,Cherry,window-rate+weighted,wRF,3.990567336100002
5288_80_tips_250,Cherry,window-rate+weighted,wRF,23.795541591500005
3374_100_tips_250,Cherry,window-rate+weighted,wRF,9.533822043
3322_80_tips_250,Cherry,window-rate+weighted,wRF,9.3944542028
2912_100_tips_250,Cherry,window-rate+weighted,wRF,8.111333778899999
3729_100_tips_250,Cherry,window-rate+weighted,wRF,51.112052305000006
554_90_tips_250,Cherry,window-rate+weighted,wRF,8.269716784800002
551_100_tips_250,Cherry,window-rate+weighted,wRF,3.001597365999999
4539_80_tips_250,Cherry,window-rate+weighted,wRF,5.055271297000002
5083_90_tips_250,Cherry,window-rate+weighted,wRF,14.664108034099996
160_80_tips_250,Cherry,window-rate+weighted,wRF,4.429618733500001
1847_90_tips_250,Cherry,window-rate+weighted,wRF,5.818165916400001
4944_100_tips_250,Cherry,window-rate+weighted,wRF,22.7923210431
5795_90_tips_250,Cherry,window-rate+weighted,wRF,18.6857551547
2773_100_tips_250,Cherry,window-rate+weighted,wRF,21.528418389100004
812_80_tips_250,Cherry,window-rate+weighted,wRF,13.4430968011
97_100_tips_250,Cherry,window-rate+weighted,wRF,11.283616768500004
186_100_tips_250,Cherry,window-rate+weighted,wRF,95.23449043419996
3197_100_tips_250,Cherry,window-rate+weighted,wRF,41.0640652515
5524_100_tips_250,Cherry,window-rate+weighted,wRF,11.858544593399998
4582_80_tips_250,Cherry,window-rate+weighted,wRF,14.461529062499997
4993_80_tips_250,Cherry,window-rate+weighted,wRF,29.4280749666
2378_80_tips_250,Cherry,window-rate+weighted,wRF,1.1390444674999995
3886_80_tips_250,Cherry,window-rate+weighted,wRF,13.679648126799998
4496_100_tips_250,Cherry,window-rate+weighted,wRF,4.789083421300004
4781_100_tips_250,Cherry,window-rate+weighted,wRF,5.102251559900002
3467_90_tips_250,Cherry,window-rate+weighted,wRF,39.74461430870001
1998_90_tips_250,Cherry,window-rate+weighted,wRF,5.652299609000004
4199_80_tips_250,Cherry,window-rate+weighted,wRF,3.2356508285000007
5509_100_tips_250,Cherry,window-rate+weighted,wRF,24.553630109399982
2103_90_tips_250,Cherry,window-rate+weighted,wRF,3.4055777104999985
1754_100_tips_250,Cherry,window-rate+weighted,wRF,85.5219769632
3761_90_tips_250,Cherry,window-rate+weighted,wRF,2.8902925716
4416_100_tips_250,Cherry,window-rate+weighted,wRF,35.87014786790001
5052_100_tips_250,Cherry,window-rate+weighted,wRF,24.3219005256
5574_90_tips_250,Cherry,window-rate+weighted,wRF,9.555215309799994
5176_100_tips_250,Cherry,window-rate+weighted,wRF,22.41442398060001
365_90_tips_250,Cherry,window-rate+weighted,wRF,8.0369478957
4252_90_tips_250,Cherry,window-rate+weighted,wRF,10.9843617211
4527_80_tips_250,Cherry,window-rate+weighted,wRF,48.47047765779999
3158_90_tips_250,Cherry,window-rate+weighted,wRF,4.035257162399999
1509_80_tips_250,Cherry,window-rate+weighted,wRF,72.52063063050001
3353_100_tips_250,Cherry,window-rate+weighted,wRF,31.3457837569
5045_90_tips_250,Cherry,window-rate+weighted,wRF,3.3724145645
2063_90_tips_250,Cherry,window-rate+weighted,wRF,4.124829803700003
272_90_tips_250,Cherry,window-rate+weighted,wRF,6.196277739899996
3604_100_tips_250,Cherry,window-rate+weighted,wRF,13.755067765700009
4326_90_tips_250,Cherry,window-rate+weighted,wRF,28.6800087543
4464_80_tips_250,Cherry,window-rate+weighted,wRF,4.295831416500001
1241_80_tips_250,Cherry,window-rate+weighted,wRF,13.050894828
4732_80_tips_250,Cherry,window-rate+weighted,wRF,6.846595441299998
5732_90_tips_250,Cherry,window-rate+weighted,wRF,41.5965799314
3422_90_tips_250,Cherry,window-rate+weighted,wRF,2.243633584
655_100_tips_250,Cherry,window-rate+weighted,wRF,3.8075186625000015
2420_100_tips_250,Cherry,window-rate+weighted,wRF,22.858487202999974
4597_100_tips_250,Cherry,window-rate+weighted,wRF,8.020463008499998
2975_90_tips_250,Cherry,window-rate+weighted,wRF,13.051167749699998
3073_90_tips_250,Cherry,window-rate+weighted,wRF,2.633718187
179_90_tips_250,Cherry,window-rate+weighted,wRF,1.4802220261999988
250_80_tips_250,Cherry,window-rate+weighted,wRF,1.0791612279899991
2003_90_tips_250,Cherry,window-rate+weighted,wRF,2.38289116951
4265_80_tips_250,Cherry,window-rate+weighted,wRF,40.8931944311
3886_90_tips_250,Cherry,window-rate+weighted,wRF,21.2654128394
3804_100_tips_250,Cherry,window-rate+weighted,wRF,67.8393004342
3193_90_tips_250,Cherry,window-rate+weighted,wRF,6.767823006000003
4932_90_tips_250,Cherry,window-rate+weighted,wRF,3.857360274599999
1702_100_tips_250,Cherry,window-rate+weighted,wRF,9.508634927
3541_100_tips_250,Cherry,window-rate+weighted,wRF,31.28271877569999
740_80_tips_250,Cherry,window-rate+weighted,wRF,1.8319796765
4221_80_tips_250,Cherry,window-rate+weighted,wRF,56.22889774910001
534_90_tips_250,Cherry,window-rate+weighted,wRF,7.8772970626
447_80_tips_250,Cherry,window-rate+weighted,wRF,63.55524141589998
42_90_tips_250,Cherry,window-rate+weighted,wRF,3.853999276199999
4_100_tips_250,Cherry,window-rate+weighted,wRF,22.62761871190001
2949_80_tips_250,Cherry,window-rate+weighted,wRF,65.83035109739997
2662_100_tips_250,Cherry,window-rate+weighted,wRF,52.61941213389997
5810_100_tips_250,Cherry,window-rate+weighted,wRF,4.328341253299999
4278_100_tips_250,Cherry,window-rate+weighted,wRF,41.0234207524
4928_100_tips_250,Cherry,window-rate+weighted,wRF,11.851582671
4997_90_tips_250,Cherry,window-rate+weighted,wRF,6.803980057099999
2672_100_tips_250,Cherry,window-rate+weighted,wRF,21.661761256799984
4243_80_tips_250,Cherry,window-rate+weighted,wRF,12.2979890719
4926_100_tips_250,Cherry,window-rate+weighted,wRF,22.4830124447
5280_100_tips_250,Cherry,window-rate+weighted,wRF,5.73363508826001
5440_90_tips_250,Cherry,window-rate+weighted,wRF,3.4491154739
5053_80_tips_250,Cherry,window-rate+weighted,wRF,2.0229792158999995
1276_90_tips_250,Cherry,window-rate+weighted,wRF,75.83685130270003
559_100_tips_250,Cherry,window-rate+weighted,wRF,5.290349894200001
1209_100_tips_250,Cherry,window-rate+weighted,wRF,27.0958179681
109_90_tips_250,Cherry,window-rate+weighted,wRF,20.3110327045
704_90_tips_250,Cherry,window-rate+weighted,wRF,6.859569474500002
1324_80_tips_250,Cherry,window-rate+weighted,wRF,9.078430388999998
2660_80_tips_250,Cherry,window-rate+weighted,wRF,14.242739791899997
424_90_tips_250,Cherry,window-rate+weighted,wRF,8.623455941
415_90_tips_250,Cherry,window-rate+weighted,wRF,16.790503107700005
1273_100_tips_250,Cherry,window-rate+weighted,wRF,99.90642759790003
1858_90_tips_250,Cherry,window-rate+weighted,wRF,17.417548928100004
3206_100_tips_250,Cherry,window-rate+weighted,wRF,42.6369933593
5759_90_tips_250,Cherry,window-rate+weighted,wRF,26.5406934095
1372_100_tips_250,Cherry,window-rate+weighted,wRF,38.73016763220001
3081_100_tips_250,Cherry,window-rate+weighted,wRF,11.193990701499995
4737_100_tips_250,Cherry,window-rate+weighted,wRF,15.595813884900002
1082_80_tips_250,Cherry,window-rate+weighted,wRF,13.8714677909
5788_90_tips_250,Cherry,window-rate+weighted,wRF,5.417295975499999
2743_90_tips_250,Cherry,window-rate+weighted,wRF,6.427715030200004
4486_90_tips_250,Cherry,window-rate+weighted,wRF,0.7738433472000001
3742_80_tips_250,Cherry,window-rate+weighted,wRF,11.9313269515
899_80_tips_250,Cherry,window-rate+weighted,wRF,14.101530061200004
4305_100_tips_250,Cherry,window-rate+weighted,wRF,31.94085098210001
4178_80_tips_250,Cherry,window-rate+weighted,wRF,3.454196396299998
2280_90_tips_250,Cherry,window-rate+weighted,wRF,15.0252547295
3295_100_tips_250,Cherry,window-rate+weighted,wRF,15.125112303200002
2810_80_tips_250,Cherry,window-rate+weighted,wRF,14.159181574599994
1524_90_tips_250,Cherry,window-rate+weighted,wRF,6.699346438329
4387_80_tips_250,Cherry,window-rate+weighted,wRF,3.6656111722
5061_100_tips_250,Cherry,window-rate+weighted,wRF,34.310063596000006
2946_100_tips_250,Cherry,window-rate+weighted,wRF,47.1228408249
4902_100_tips_250,Cherry,window-rate+weighted,wRF,5.216841117199998
1925_90_tips_250,Cherry,window-rate+weighted,wRF,3.924993716299999
5343_80_tips_250,Cherry,window-rate+weighted,wRF,74.47956202259995
1865_100_tips_250,Cherry,window-rate+weighted,wRF,62.11818271600002
5002_100_tips_250,Cherry,window-rate+weighted,wRF,10.766972004900005
5565_90_tips_250,Cherry,window-rate+weighted,wRF,4.053198031999997
3947_100_tips_250,Cherry,window-rate+weighted,wRF,16.4820677526
3977_100_tips_250,Cherry,window-rate+weighted,wRF,5.345716253299999
5986_90_tips_250,Cherry,window-rate+weighted,wRF,3.9686790685
2340_90_tips_250,Cherry,window-rate+weighted,wRF,14.9413972475
3065_90_tips_250,Cherry,window-rate+weighted,wRF,15.783760878800011
2928_90_tips_250,Cherry,window-rate+weighted,wRF,69.02380456510001
3079_100_tips_250,Cherry,window-rate+weighted,wRF,78.7542082112
4543_100_tips_250,Cherry,window-rate+weighted,wRF,15.844529416900007
2099_90_tips_250,Cherry,window-rate+weighted,wRF,16.938085565100003
4554_80_tips_250,Cherry,window-rate+weighted,wRF,19.656166045520003
5635_100_tips_250,Cherry,window-rate+weighted,wRF,21.38057796110001
1332_90_tips_250,Cherry,window-rate+weighted,wRF,37.77660193760001
5436_100_tips_250,Cherry,window-rate+weighted,wRF,2.9486850385799994
5721_90_tips_250,Cherry,window-rate+weighted,wRF,2.4678110816
865_100_tips_250,Cherry,window-rate+weighted,wRF,25.767712229499995
4488_80_tips_250,Cherry,window-rate+weighted,wRF,62.6146816036
680_80_tips_250,Cherry,window-rate+weighted,wRF,9.196320641
3506_80_tips_250,Cherry,window-rate+weighted,wRF,6.152378190000002
468_100_tips_250,Cherry,window-rate+weighted,wRF,40.827267461000005
3476_80_tips_250,Cherry,window-rate+weighted,wRF,1.0917420533
1012_100_tips_250,Cherry,window-rate+weighted,wRF,34.8724726955
3632_100_tips_250,Cherry,window-rate+weighted,wRF,4.742073478600002
476_100_tips_250,Cherry,window-rate+weighted,wRF,78.87968592710001
4848_100_tips_250,Cherry,window-rate+weighted,wRF,71.15536346709997
4782_80_tips_250,Cherry,window-rate+weighted,wRF,2.4945006552
3559_90_tips_250,Cherry,window-rate+weighted,wRF,36.346538169900015
2424_100_tips_250,Cherry,window-rate+weighted,wRF,2.4187104567999995
2842_90_tips_250,Cherry,window-rate+weighted,wRF,22.63318113190001
4040_100_tips_250,Cherry,window-rate+weighted,wRF,31.167935066500007
3323_100_tips_250,Cherry,window-rate+weighted,wRF,47.84115144540001
1969_100_tips_250,Cherry,window-rate+weighted,wRF,57.54242665789998
1635_100_tips_250,Cherry,window-rate+weighted,wRF,4.957516944199997
1402_90_tips_250,Cherry,window-rate+weighted,wRF,17.748492797000008
3280_90_tips_250,Cherry,window-rate+weighted,wRF,13.822003031099998
4959_80_tips_250,Cherry,window-rate+weighted,wRF,21.335243915
4539_100_tips_250,Cherry,window-rate+weighted,wRF,16.063056331500004
1440_80_tips_250,Cherry,window-rate+weighted,wRF,10.334702924199997
479_80_tips_250,Cherry,window-rate+weighted,wRF,15.959507939199996
41_80_tips_250,Cherry,window-rate+weighted,wRF,8.335248713599999
5675_80_tips_250,Cherry,window-rate+weighted,wRF,6.196699913
4397_100_tips_250,Cherry,window-rate+weighted,wRF,49.05208326050003
4028_100_tips_250,Cherry,window-rate+weighted,wRF,64.33328208089998
3279_80_tips_250,Cherry,window-rate+weighted,wRF,7.386486817
2481_100_tips_250,Cherry,window-rate+weighted,wRF,10.011430793199995
644_100_tips_250,Cherry,window-rate+weighted,wRF,26.7369021939
4204_100_tips_250,Cherry,window-rate+weighted,wRF,7.251553166000001
4812_100_tips_250,Cherry,window-rate+weighted,wRF,13.243183748899998
5861_100_tips_250,Cherry,window-rate+weighted,wRF,6.4045684054
2606_90_tips_250,Cherry,window-rate+weighted,wRF,19.06243499860001
3135_100_tips_250,Cherry,window-rate+weighted,wRF,5.944328690599999
1636_80_tips_250,Cherry,window-rate+weighted,wRF,1.1575094133
202_90_tips_250,Cherry,window-rate+weighted,wRF,13.003727102999994
1447_80_tips_250,Cherry,window-rate+weighted,wRF,48.792157248899976
5872_90_tips_250,Cherry,window-rate+weighted,wRF,31.1785311028
4724_80_tips_250,Cherry,window-rate+weighted,wRF,6.522461808700001
4656_80_tips_250,Cherry,window-rate+weighted,wRF,6.401978302800002
2768_80_tips_250,Cherry,window-rate+weighted,wRF,55.756659397200025
1841_100_tips_250,Cherry,window-rate+weighted,wRF,6.0649489491000015
4861_80_tips_250,Cherry,window-rate+weighted,wRF,1.5771874272
408_80_tips_250,Cherry,window-rate+weighted,wRF,25.9236872783
5600_90_tips_250,Cherry,window-rate+weighted,wRF,56.20864215190004
265_100_tips_250,Cherry,window-rate+weighted,wRF,84.36665797979997
1122_90_tips_250,Cherry,window-rate+weighted,wRF,13.444314797499995
5385_90_tips_250,Cherry,window-rate+weighted,wRF,3.1694243396999986
3899_90_tips_250,Cherry,window-rate+weighted,wRF,3.518426720899998
2053_80_tips_250,Cherry,window-rate+weighted,wRF,29.809108145399986
3556_90_tips_250,Cherry,window-rate+weighted,wRF,33.71185481800001
5252_80_tips_250,Cherry,window-rate+weighted,wRF,1.5450052843
5641_100_tips_250,Cherry,window-rate+weighted,wRF,31.68325555619998
5100_90_tips_250,Cherry,window-rate+weighted,wRF,21.35260776520001
4279_100_tips_250,Cherry,window-rate+weighted,wRF,11.9169086604
5852_100_tips_250,Cherry,window-rate+weighted,wRF,1.7266044269999994
4284_80_tips_250,Cherry,window-rate+weighted,wRF,6.790010261400001
31_90_tips_250,Cherry,window-rate+weighted,wRF,13.7605744057
1805_100_tips_250,Cherry,window-rate+weighted,wRF,36.6103980291
3160_100_tips_250,Cherry,window-rate+weighted,wRF,5.238563775700003
1866_100_tips_250,Cherry,window-rate+weighted,wRF,15.987216959699998
1958_90_tips_250,Cherry,window-rate+weighted,wRF,12.333299567500005
5293_90_tips_250,Cherry,window-rate+weighted,wRF,12.276761940100002
5086_100_tips_250,Cherry,window-rate+weighted,wRF,8.365257300699996
2354_80_tips_250,Cherry,window-rate+weighted,wRF,4.837763325599999
2435_100_tips_250,Cherry,window-rate+weighted,wRF,40.0245888812
5930_100_tips_250,Cherry,window-rate+weighted,wRF,11.598386445699996
5758_90_tips_250,Cherry,window-rate+weighted,wRF,3.8696296724000008
5902_90_tips_250,Cherry,window-rate+weighted,wRF,43.0553108611
4974_90_tips_250,Cherry,window-rate+weighted,wRF,93.5847397005
3195_80_tips_250,Cherry,window-rate+weighted,wRF,3.5857698299
5378_80_tips_250,Cherry,window-rate+weighted,wRF,9.4305017181
4877_90_tips_250,Cherry,window-rate+weighted,wRF,47.6485488108
1478_100_tips_250,Cherry,window-rate+weighted,wRF,34.5161089022
1460_100_tips_250,Cherry,window-rate+weighted,wRF,56.6446400254
2917_80_tips_250,Cherry,window-rate+weighted,wRF,25.9865950534
5660_80_tips_250,Cherry,window-rate+weighted,wRF,7.831516099100002
1016_90_tips_250,Cherry,window-rate+weighted,wRF,17.96245100480001
1445_80_tips_250,Cherry,window-rate+weighted,wRF,18.2597208963
1865_80_tips_250,Cherry,window-rate+weighted,wRF,38.1666767275
1771_80_tips_250,Cherry,window-rate+weighted,wRF,2.3149967085000003
4150_100_tips_250,Cherry,window-rate+weighted,wRF,7.266690811499996
5179_90_tips_250,Cherry,window-rate+weighted,wRF,4.4417516753
317_80_tips_250,Cherry,window-rate+weighted,wRF,9.6663078472
5578_100_tips_250,Cherry,window-rate+weighted,wRF,25.5546045055
3312_90_tips_250,Cherry,window-rate+weighted,wRF,5.583315953600002
439_80_tips_250,Cherry,window-rate+weighted,wRF,27.1923156957
4193_100_tips_250,Cherry,window-rate+weighted,wRF,69.56877092280001
3442_80_tips_250,Cherry,window-rate+weighted,wRF,16.891302246400006
3032_90_tips_250,Cherry,window-rate+weighted,wRF,45.00415985990001
4134_100_tips_250,Cherry,window-rate+weighted,wRF,9.393359529399998
2387_80_tips_250,Cherry,window-rate+weighted,wRF,23.89553972080001
3578_90_tips_250,Cherry,window-rate+weighted,wRF,28.3709941406
4798_80_tips_250,Cherry,window-rate+weighted,wRF,8.617725537
3628_100_tips_250,Cherry,window-rate+weighted,wRF,11.815165661299998
5277_100_tips_250,Cherry,window-rate+weighted,wRF,23.22965192100001
3450_100_tips_250,Cherry,window-rate+weighted,wRF,2.917637685399999
2376_80_tips_250,Cherry,window-rate+weighted,wRF,2.2031018911999998
2553_80_tips_250,Cherry,window-rate+weighted,wRF,11.729126670999998
1284_80_tips_250,Cherry,window-rate+weighted,wRF,84.23026735279996
3577_90_tips_250,Cherry,window-rate+weighted,wRF,15.146007006399998
2505_80_tips_250,Cherry,window-rate+fastrfs,wRF,1.4023104019
2885_100_tips_250,Cherry,window-rate+fastrfs,wRF,10.9227188904
1609_100_tips_250,Cherry,window-rate+fastrfs,wRF,1.9671005427
1966_100_tips_250,Cherry,window-rate+fastrfs,wRF,24.107465167300028
2924_80_tips_250,Cherry,window-rate+fastrfs,wRF,1.988293326
3038_80_tips_250,Cherry,window-rate+fastrfs,wRF,13.6536165918
2344_80_tips_250,Cherry,window-rate+fastrfs,wRF,9.7940944278
594_100_tips_250,Cherry,window-rate+fastrfs,wRF,5.9434631035
