msa_id	split	fitted_model	best_model_base	has_G	has_I	has_F	gamma_alpha	p_invariant	log_likelihood	aic	bic	total_tree_length	mean_branch_length	median_branch_length	max_root_to_leaf_depth	median_root_to_leaf_depth	n_leaves	n_branches	gap_ratio	informative_site_ratio	num_sequences	alignment_length
4004	train	LG+F+G4	LG	True	False	True	1.409		-4262.6257	8611.2514	8753.507	10.7801147475	0.4687006411956522	0.3434862801	1.9942128301	1.6800196402	13	23	0.117669459254	0.688118811881	13	202
4005	train	LG+G4	LG	True	False	False	2.2505		-7250.7095	14605.419	14766.9282	21.030922464699998	0.4123710287196078	0.2852561541	4.3615535156	3.2155150496999996	27	51	0.109090909091	0.89696969697	27	165
4010	train	LG+G4	LG	True	False	False	1.3718		-6364.0247	12756.0494	12813.7949	8.9921080335	0.6917006179615384	0.4062686066	5.856465076699999	2.5360592524000003	8	13	0.100656455142	0.531728665208	8	457
4011	train	LG+G4	LG	True	False	False	1.0998		-9990.0448	20024.0897	20113.1838	19.3208793403	0.920041873347619	1.0405092835	4.6263291714	3.4721019699499998	12	21	0.129127358491	0.75	12	424
4012	train	LG+G4	LG	True	False	False	1.0388		-1168.7922	2353.5844	2374.7395	5.9369201462	0.8481314494571429	0.5950111339	2.3396936758	1.8164682388	5	7	0.0173076923077	0.125	5	104
4014	train	LG+G4	LG	True	False	False	1.0294		-2844.4159	5712.8318	5752.6492	13.6608566118	1.2418960556181817	0.9670599072	4.2947600651	2.6903036226999997	7	11	0.130952380952	0.357843137255	7	204
4015	train	LG+F+G4	LG	True	False	True	1.5008		-7935.8942	16013.7884	16244.3271	38.922778908	0.7631917432941177	0.5380832172	6.064587959400001	4.1283528896	27	51	0.267446393762	0.789473684211	27	190
4016	train	LG+G4	LG	True	False	False	1.0016		-1679.083	3398.166	3449.2435	8.5575737821	0.45039862011052634	0.3584331279	1.7771269590999998	1.028622085	11	19	0.117703349282	0.621052631579	11	95
4017	train	LG+G4	LG	True	False	False	1.0045		-4761.2824	9542.5649	9583.6128	4.6171534996	0.5130170555111111	0.360915153	2.6793860438	0.56561006545	6	9	0.0457589285714	0.225446428571	6	448
4018	train	LG+G4	LG	True	False	False	0.9701		-5276.3275	10632.6549	10751.4474	14.7377450785	0.37789089944871795	0.3173061738	2.8580144034	1.7167313378	21	39	0.0287698412698	0.833333333333	21	144
4019	train	LG+G4	LG	True	False	False	1.1356		-7364.632	14769.264	14849.7813	6.6817858418	0.3516729390421053	0.3264561015	2.3497914877999997	1.4984139532	11	19	0.0513833992095	0.685990338164	11	414
402	train	WAG+G4	WAG	True	False	False	2.6856		-864.9518	1753.9036	1780.5377	7.7265618579	0.7024147143545455	0.5696320559	3.1986937711000003	1.3146400038000001	7	11	0.226890756303	0.264705882353	7	68
4020	train	LG+G4	LG	True	False	False	1.2713		-2631.1891	5326.3783	5405.2874	17.1597006205	0.5535387296935484	0.5389623332	6.1922675583	3.7104777981999995	17	31	0.0764029749831	0.83908045977	17	87
4021	train	rtREV+F+G4	rtREV	True	False	True	0.6104		-1537.82	3145.64	3237.1692	8.860933782	0.5907289188	0.2473477534	3.6891005776999997	1.2313160784	9	15	0.013201320132	0.524752475248	9	101
4022	train	LG+G4	LG	True	False	False	0.6892		-2794.5309	5613.0618	5654.3187	4.7414604644	0.43104186040000003	0.3741387833	1.0776156319	1.0050220682	7	11	0.0298136645963	0.326086956522	7	230
4023	train	LG+G4	LG	True	False	False	0.8399		-3169.4942	6370.9884	6423.0247	11.324808619	0.7549872412666667	0.6444268678	3.7058300448	1.2978202228	9	15	0.132053519488	0.471204188482	9	191
4024	train	WAG+G4	WAG	True	False	False	1.2844		-2179.2958	4378.5916	4412.4366	3.909769791	0.43441886566666665	0.2903713865	2.2024499323	1.7504103598	6	9	0.128440366972	0.362385321101	6	218
4026	train	LG+F+G4	LG	True	False	True	1.1463		-2513.3464	5080.6929	5176.7272	3.6586330116	0.5226618588	0.44816944	1.5436426977000002	1.2584227117	5	7	0.015444015444	0.200772200772	5	259
4029	train	LG+G4	LG	True	False	False	1.2303		-2407.4542	4826.9085	4849.01	3.8582025739	0.77164051478	0.8589741473	1.4655252134	1.01825963745	4	5	0.108843537415	0.0272108843537	4	294
403	train	LG+G4	LG	True	False	False	0.96		-2974.1108	6004.2217	6084.9401	11.5942824245	0.4294178675740741	0.3085305392	2.4939879753	1.7503900548	15	27	0.127272727273	0.69696969697	15	132
4031	train	LG+F+G4	LG	True	False	True	0.5598		-4998.1533	10122.3066	10329.4674	52.5067972687	1.2210883085744186	0.7920083355	11.658121337	4.9028600961999995	23	43	0.491875274484	0.439393939394	23	198
4032	train	WAG	WAG	False	False	False			-1487.8559	2985.7118	3001.2111	3.2477965904	0.64955931808	0.6343088102	0.9990699583	0.87522970825	4	5	0.0899390243902	0.0670731707317	4	164
4033	train	LG+G4	LG	True	False	False	1.7628		-2950.7416	5929.4831	5975.0881	6.78449488	0.5218842215384615	0.4660226063	2.0314865296	1.2228062285499999	8	13	0.0813802083333	0.494791666667	8	192
4039	train	LG+G4	LG	True	False	False	0.6401		-1251.2224	2514.4448	2533.5017	1.8181080799	0.36362161598	0.3638206733	1.1491956481	0.6016703212	4	5	0.00564971751412	0.0734463276836	4	177
4040	train	LG+F+G4	LG	True	False	True	1.476		-2078.2505	4238.5011	4343.6394	14.2528298696	0.6787061842666666	0.5296687977	3.5696039745	3.0873164185500004	12	21	0.125868055556	0.697916666667	12	96
4041	train	LG+G4	LG	True	False	False	0.9486		-4473.9721	8963.9442	8997.6129	3.3045443966	0.47207777094285713	0.3888361318	1.5766106688	0.5441230507	5	7	0.0595573440644	0.140845070423	5	497
4043	train	LG+G4	LG	True	False	False	1.4439		-1105.9476	2243.8952	2281.3961	4.5231157025	0.3015410468333333	0.2514887799	1.5013719379	0.9069322874999999	9	15	0.023088023088	0.597402597403	9	77
4045	train	LG+F+G4	LG	True	False	True	0.8426		-17597.9126	35381.8252	35742.4547	28.1580608984	0.38572686162191777	0.2821350352	3.7603565541	2.0985241872	38	73	0.192540173964	0.731092436975	38	357
4047	train	LG	LG	False	False	False			-1211.0421	2436.0842	2454.9876	6.2168314268	0.8881187752571428	0.8155013257	2.5410681798	1.5963265614	5	7	0.0963636363636	0.227272727273	5	110
4049	train	LG+G4	LG	True	False	False	1.2749		-1684.4349	3428.8698	3494.1014	15.1327528553	0.5218190639758621	0.3169736792	4.360587347	1.8956369189500002	16	29	0.211538461538	0.661538461538	16	65
405	train	LG+G4	LG	True	False	False	1.927		-482.9511	1009.9022	1044.1199	3.2448361563	0.15451600744285715	0.1329019917	1.5133369486000001	0.7959229267000001	12	21	0.097619047619	0.628571428571	12	35
4052	train	WAG	WAG	False	False	False			-677.2242	1368.4484	1383.9849	2.8176409442	0.40252013488571425	0.2292101166	1.5978331002	0.2292101166	5	7	0.0352941176471	0.176470588235	5	68
4053	train	WAG	WAG	False	False	False			-3793.0336	7628.0671	7691.8431	9.4818281071	0.45151562414761903	0.3724108008	2.6632286052	1.68134867915	12	21	0.0600649350649	0.850649350649	12	154
4054	train	LG+G4	LG	True	False	False	2.3982		-1961.2635	3970.527	4029.983	12.5629301761	0.5462143554826087	0.4943316353	3.6179697569	2.9506954229	13	23	0.168706293706	0.715909090909	13	88
4055	train	LG+G4	LG	True	False	False	2.4495		-2552.3133	5148.6265	5206.8031	14.2424841563	0.6782135312523809	0.4532499172	7.0213351596999996	2.71848030895	12	21	0.0552884615385	0.817307692308	12	104
4057	train	LG+G4	LG	True	False	False	1.1783		-4718.8771	9481.7543	9555.7027	10.8407016358	0.5162238874190477	0.4197123793	2.6432618662	1.9661627612500001	12	21	0.052034428795	0.652582159624	12	213
4060	train	LG+G4	LG	True	False	False	2.2749		-1305.4134	2622.8268	2641.6768	1.7981253421	0.35962506842	0.355723593	0.6517185885000001	0.49151065960000007	4	5	0.0233918128655	0.0584795321637	4	171
4061	train	LG	LG	False	False	False			-3067.2693	6148.5386	6173.957	5.7388189782	0.8198312826	0.990017075	1.4103426511	1.2301624869	5	7	0.153405017921	0.100358422939	5	279
4064	train	LG	LG	False	False	False			-2042.4776	4114.9553	4155.4625	7.7409805759	0.5160653717266667	0.4582293093	2.9350505926999997	1.0910417001000001	9	15	0.0666666666667	0.709090909091	9	110
4065	train	LG+G4	LG	True	False	False	1.0705		-635.3513	1282.7027	1298.7954	1.0015523103	0.20031046205999997	0.1116965217	0.6170331711	0.18441648985	4	5	0.00231481481481	0.037037037037	4	108
4070	train	WAG	WAG	False	False	False			-1418.2568	2862.5137	2897.1384	4.527671134	0.34828239492307694	0.2374054233	1.8066987936	0.9852036260499999	8	13	0.165094339623	0.537735849057	8	106
4072	train	LG+G4	LG	True	False	False	0.965		-3943.9529	7899.9058	7925.1331	3.0539254728	0.61078509456	0.7476064088	1.1738613839	0.95792127775	4	5	0.0227272727273	0.0747474747475	4	495
4073	train	LG	LG	False	False	False			-1408.2408	2826.4817	2841.5681	3.2710068657	0.65420137314	0.7296904615	1.212230235	0.9291685062500001	4	5	0.0215231788079	0.046357615894	4	151
4074	train	LG	LG	False	False	False			-1382.0249	2774.0497	2789.0358	3.4890814301999997	0.6978162860399999	0.4953281145	1.5433352649	0.9819829242	4	5	0.0219594594595	0.0608108108108	4	148
4075	train	WAG+F	WAG	False	False	True			-1259.2966	2566.5931	2642.4105	2.8752591516	0.57505183032	0.3576322787	2.2754338661	0.44088029009999996	4	5	0.104885057471	0.0229885057471	4	174
4078	train	LG+G4	LG	True	False	False	1.4206		-3308.0169	6684.0339	6777.9478	19.5744554675	0.5931653171969697	0.4658398756	5.7746018241	4.26831286595	18	33	0.235042735043	0.74358974359	18	117
4079	train	LG+G4	LG	True	False	False	1.287		-2996.263	6016.526	6056.5764	6.4394614405	0.5854055855	0.2874716926	1.9747115027	0.9546832399	7	11	0.0212912087912	0.389423076923	7	208
408	train	cpREV+F+G4	cpREV	True	False	True	1.2246		-8080.9058	16271.8116	16506.2985	6.2053077918	0.17729450833714286	0.0705007782	3.7721995077	0.8600072977	19	35	0.125814536341	0.693333333333	19	525
4080	train	LG+F+G4	LG	True	False	True	2.2101		-11037.4518	22164.9036	22353.3755	19.7022385301	0.788089541204	0.5063433944	5.1278340694	2.9570938163500005	14	25	0.272073921971	0.655030800821	14	487
4085	train	WAG	WAG	False	False	False			-825.9635	1665.927	1683.2683	1.9548920422	0.27927029174285717	0.2408000571	0.9113898573999999	0.5928047314	5	7	0.00227272727273	0.284090909091	5	88
4087	train	LG+G4	LG	True	False	False	1.7196		-3145.0971	6326.1942	6381.3209	11.7607075345	0.6918063255588235	0.5848185442	5.4873033688	2.01914295915	10	17	0.0886075949367	0.708860759494	10	158
409	train	WAG+F	WAG	False	False	True			-14842.9151	29769.8303	29956.417	9.4433463524	0.4105802761913044	0.3070160817	3.7657215819000003	3.5524176427	13	23	0.0799853013229	0.90127388535	13	628
4093	train	LG+G4	LG	True	False	False	0.9614		-13215.3554	26522.7108	26705.8559	17.7579327105	0.3946207269	0.2806451291	4.0034256046	2.0956181009	24	45	0.141624579125	0.742424242424	24	396
4094	train	LG+G4	LG	True	False	False	1.0655		-2664.8061	5341.6122	5364.2222	4.4743701592	0.89487403184	1.0894698312	1.9655025966000002	1.5681176188500001	4	5	0.0375	0.134375	4	320
4096	train	LG+G4	LG	True	False	False	0.9629		-2053.1461	4146.2922	4201.364	12.7349620811	0.6702611621631579	0.4247453663	6.177482127299999	2.4802914469	11	19	0.211598746082	0.629310344828	11	116
4097	train	LG+G4	LG	True	False	False	1.2306		-3755.4149	7558.8298	7634.3697	11.6776083844	0.5077221036695652	0.422285468	2.7020025818	1.1575543576	13	23	0.145348837209	0.651162790698	13	172
4098	train	LG+G4	LG	True	False	False	0.9124		-4215.6983	8463.3966	8520.8524	8.4048101492	0.5603206766133333	0.4022329156	1.9238746862	0.9763247098000001	9	15	0.0841625207297	0.432835820896	9	268
4099	train	LG+G4	LG	True	False	False	0.9153		-2297.9138	4639.8276	4704.2271	7.7785555284	0.37040740611428574	0.2603802934	3.4976064999	1.841345539	12	21	0.109299516908	0.492753623188	12	138
410	train	JTT+G4	JTT	True	False	False	2.0724		-2271.2759	4590.5517	4660.2783	6.5423832812	0.2844514470086957	0.1729567731	2.3932448735	1.3269648548000001	13	23	0.224501424501	0.637037037037	13	135
4100	train	LG+G4	LG	True	False	False	1.0975		-1071.7927	2163.5854	2189.2288	6.96675792	0.7740842133333333	0.3579700925	3.3427100933	1.16462190875	6	9	0.0885416666667	0.21875	6	96
4102	train	JTT	JTT	False	False	False			-696.3461	1410.6921	1431.1821	2.7239268966	0.3026585440666667	0.2778609202	1.5574420625999998	1.2581189443	6	9	0.0625	0.597222222222	6	72
4104	train	LG+G4	LG	True	False	False	0.9466		-535.6419	1091.2838	1113.0277	1.6090652492000002	0.1787850276888889	0.1635899835	0.9454478335000001	0.34662439065	6	9	0.0128205128205	0.230769230769	6	65
4105	train	WAG+F+G4	WAG	True	False	True	4.3637		-9356.6248	19019.2496	19445.7358	53.1680276081	0.39975960607593986	0.2865430733	5.3099614691	3.0801625057499997	68	133	0.364828431373	0.666666666667	68	120
4106	train	LG+G4	LG	True	False	False	0.9081		-2252.6978	4533.3956	4576.7081	7.7789760735	0.5983827748846153	0.4782461161	3.9395346098	1.8613040508	8	13	0.11963190184	0.447852760736	8	163
4107	train	LG+G4	LG	True	False	False	1.1707		-4689.1448	9434.2896	9523.2218	14.8206059932	0.5489113330814814	0.3880014866	3.5942905493999997	2.0133477263	15	27	0.113370998117	0.779661016949	15	177
4108	train	JTT+G4	JTT	True	False	False	1.5818		-6317.5768	12655.1537	12701.1931	6.8865425675	0.7651713963888889	0.0185343649	5.3472389455	1.4170019616	6	9	0.0433604336043	0.678861788618	6	738
4109	train	LG+G4	LG	True	False	False	0.9706		-23262.7607	46829.5215	47418.9373	53.5622550084	0.3547169205854305	0.2583124431	4.8205505823	3.3970652278	77	151	0.479719160391	0.621848739496	77	357
4110	train	LG+G4	LG	True	False	False	1.8826		-2250.4293	4524.8585	4561.9836	6.6546796282	0.6049708752909091	0.3794767726	1.9707577848000002	1.3830260923	7	11	0.0990359333918	0.429447852761	7	163
4111	train	LG+G4	LG	True	False	False	1.7066		-2499.918	5019.836	5053.2594	5.8380787863	0.6486754207	0.5411863041	1.8405125397	1.63698969685	6	9	0.0741626794258	0.258373205742	6	209
4112	train	LG+G4	LG	True	False	False	2.1536		-5615.2935	11262.5871	11322.0068	10.3069385808	0.6871292387200001	0.356305403	3.2526326592	1.7970563493	9	15	0.041070773744	0.722772277228	9	303
4113	train	LG+G4	LG	True	False	False	1.2984		-6703.5043	13447.0087	13521.0843	13.4335327749	0.7070280407842106	0.4950605947	2.9269108186999997	1.9758881072	11	19	0.0675757575758	0.723333333333	11	300
4114	train	JTT+F+G4	JTT	True	False	True	0.9856		-1695.4701	3608.9402	3849.2517	19.8553607189	0.2046944404010309	0.0313314193	6.227098085500001	3.0206856024000004	50	97	0.314925373134	0.746268656716	50	67
4115	train	LG+F+G4	LG	True	False	True	0.9269		-15554.0734	31170.1469	31332.1368	10.1508487725	0.9228044338636363	1.0978481613	3.0279536265	2.1726343379	7	11	0.304845082138	0.197234352256	7	1374
4118	train	WAG	WAG	False	False	False			-3675.4906	7392.9813	7459.3214	8.7855897659	0.4183614174238095	0.3646680067	2.516994932	1.6478077166	12	21	0.168582375479	0.775862068966	12	174
4121	train	LG+F+G4	LG	True	False	True	2.872		-4972.1947	10022.3895	10157.4789	19.8112846747	1.0426991934052632	0.9751395355	6.6213456409	2.300458642	11	19	0.140600924499	0.707627118644	11	236
4122	train	WAG+F	WAG	False	False	True			-9756.783	19629.5661	19840.1764	20.3229877067	0.5211022488897437	0.443555443	3.5407534707000003	2.1475343198	21	39	0.258576548899	0.752688172043	21	279
4123	train	LG+G4	LG	True	False	False	1.3061		-6101.8453	12259.6907	12354.4565	14.7752030862	0.5472297439333333	0.4077770493	4.9250115393	2.610839026	15	27	0.0645259938838	0.839449541284	15	218
4126	train	LG+G4	LG	True	False	False	1.2881		-2395.4611	4858.9221	4944.2913	13.9645637122	0.42316859733939394	0.2797476414	3.2941117001	2.0147614967500003	18	33	0.208180708181	0.714285714286	18	91
4128	train	LG+G4	LG	True	False	False	1.348		-24911.4289	50410.8579	51446.1674	114.7841305124	0.3917547116464164	0.2281265271	5.9925276826000005	2.0934885194499997	148	293	0.61027027027	0.624	148	250
413	train	LG+G4	LG	True	False	False	0.9465		-4466.6898	9025.3796	9163.8689	12.3769660137	0.27504368919333333	0.2113114583	3.3518710799	2.1270945285500003	24	45	0.0838888888889	0.813333333333	24	150
4132	train	LG+G4	LG	True	False	False	1.1203		-5586.1825	11196.3649	11244.8194	5.7804822998	0.5254983908909091	0.5358750357	1.8270569168	0.8453088690999999	7	11	0.0617115581316	0.377088305489	7	419
4133	train	LG+G4	LG	True	False	False	1.1617		-6589.7251	13251.4502	13370.7256	17.6047919746	0.5029940564171429	0.3532062908	2.7799723417	1.6816340954	19	35	0.0684469795178	0.822660098522	19	203
4134	train	LG+G4	LG	True	False	False	1.0277		-3972.9969	7973.9939	8024.4751	10.0261751379	0.771244241376923	0.6081656961	2.2529376251	1.8692166143499997	8	13	0.170496323529	0.415441176471	8	272
4136	train	LG+G4	LG	True	False	False	1.3107		-1576.6749	3169.3498	3193.901	6.1851723834	0.8835960547714287	0.7314645326	3.2375520662	2.6295498683	5	7	0.122012578616	0.150943396226	5	159
4137	train	LG+G4	LG	True	False	False	1.5097		-1229.8559	2471.7118	2489.9335	4.315004365	0.8630008730000001	0.5682957857	2.1039998257	1.8138290602999998	4	5	0.137987012987	0.0779220779221	4	154
4138	train	WAG	WAG	False	False	False			-830.0637	1674.1273	1690.8885	3.8408196566000004	0.5486885223714286	0.5812540654	1.2404687123	0.9156645763	5	7	0.128395061728	0.0864197530864	5	81
4139	train	VT	VT	False	False	False			-923.7272	1869.4544	1897.4307	3.2484609734	0.29531463394545454	0.2027287461	1.015251957	0.695767025	7	11	0.33282674772	0.297872340426	7	94
414	train	LG+F+G4	LG	True	False	True	1.7411		-3841.0353	7812.0707	7992.7137	20.9589970732	0.46575549051555554	0.3443659406	3.1663053603	1.5219359613	24	45	0.250350140056	0.747899159664	24	119
4140	train	LG	LG	False	False	False			-1474.8948	2959.7897	2976.1031	4.9040310138	0.98080620276	0.8225373135	2.9363950779000003	1.3870300614	4	5	0.147668393782	0.0673575129534	4	193
4142	train	LG+G4	LG	True	False	False	1.9584		-3072.7701	6229.5402	6332.1316	15.3319360181	0.37394965897804877	0.2729793203	2.7408740083	1.5139383893000002	22	41	0.0657754010695	0.882352941176	22	85
4143	train	WAG+F	WAG	False	False	True			-2064.2161	4228.4323	4331.4544	18.1026956275	0.583957923467742	0.5186075433	6.3655715712	2.3792033952	17	31	0.0476673427992	0.879310344828	17	58
4144	train	LG+G4	LG	True	False	False	1.0196		-2087.107	4202.2141	4244.5484	11.7963414473	0.9074108805615384	0.6911588651	6.9963380897	4.46757522175	8	13	0.184210526316	0.513157894737	8	152
4148	train	LG	LG	False	False	False			-1043.4857	2120.9715	2156.2896	9.4303211769	0.5547247751117647	0.5683363134	3.0092590135	1.10020808225	10	17	0.228813559322	0.559322033898	10	59
4149	train	LG	LG	False	False	False			-1491.1488	3000.2976	3025.7524	6.0377067852	0.6708563094666666	0.4812522845	2.8546210409	1.2946836613000001	6	9	0.0626666666667	0.456	6	125
415	train	WAG+F+G4	WAG	True	False	True	1.1928		-17467.8025	35041.6051	35288.6155	14.7170669851	0.44597172682121217	0.2541087218	6.8171202412	4.5573331777499995	18	33	0.237018068004	0.725992317542	18	781
4150	train	LG+G4	LG	True	False	False	1.9842		-1062.4828	2152.9655	2186.3139	7.1294328715	0.5484179131923077	0.3875847346	3.3424834385999995	1.70662046875	8	13	0.24375	0.4375	8	80
4152	train	LG+G4	LG	True	False	False	2.0307		-4695.7495	9491.4991	9622.2551	31.9683258726	0.6524148137265307	0.4619221506	9.2248345964	4.06978156485	26	49	0.11424219345	0.90099009901	26	101
4155	train	LG+G4	LG	True	False	False	1.3028		-6275.1263	12566.2526	12600.4053	12.4327435823	1.7761062260428573	1.3672290395	4.1104321513	2.6490387496	5	7	0.0962121212121	0.0890151515152	5	528
4156	train	WAG+G4	WAG	True	False	False	1.4669		-943.1839	1954.3677	2005.249	14.1419651306	0.4285443978969697	0.3273962264	5.006513694200001	3.3040290939000005	18	33	0.0690235690236	0.757575757576	18	33
4157	train	LG+G4	LG	True	False	False	1.3067		-3572.3187	7164.6374	7201.4732	5.3136643317	0.5904071479666667	0.280339958	1.5801460611	0.99342634325	6	9	0.0442176870748	0.268707482993	6	294
4159	train	LG+F+G4	LG	True	False	True	1.0417		-8362.703	16787.4061	16931.6048	5.1555003147	0.46868184679090913	0.2277334569	3.442612532	0.5875599582	7	11	0.0747508305648	0.441860465116	7	774
416	train	LG+F+G4	LG	True	False	True	2.2137		-6900.6965	13943.3931	14148.072	26.6286929907	0.5221312351117647	0.5005353608	6.0877551315	3.4435021794999994	27	51	0.0	0.984848484848	27	132
4162	train	LG+G4	LG	True	False	False	1.5983		-2093.3919	4258.7838	4345.8621	9.5664588756	0.2733273964457143	0.1851651719	2.9800998671000003	1.7599548483	19	35	0.112872542803	0.759036144578	19	83
4163	train	LG+G4	LG	True	False	False	0.7395		-2832.1443	5688.2886	5730.4497	5.0941988029	0.4631089820818182	0.2287042113	2.599779859	0.6575629907	7	11	0.0472350230415	0.298387096774	7	248
4164	train	LG+G4	LG	True	False	False	0.814		-2623.0231	5262.0463	5290.7143	6.5551696026	0.9364528003714286	0.4001845333	4.960394172000001	0.6443804167	5	7	0.0639097744361	0.12030075188	5	266
4167	train	LG+F+G4	LG	True	False	True	0.919		-1718.363	3498.726	3592.0557	4.9034977442	0.4457725222	0.391120352	1.9584606084999998	1.6960485536999999	7	11	0.0380952380952	0.5	7	150
4168	train	WAG+G4	WAG	True	False	False	1.1345		-2377.1268	4774.2537	4808.8069	2.6430076218	0.2936675135333333	0.2444008962	1.5020326788	0.66046154415	6	9	0.0327635327635	0.303418803419	6	234
4169	train	LG+F+G4	LG	True	False	True	1.9184		-11574.4376	23230.8753	23418.8517	12.8900994279	0.6138142584714286	0.4253729429	3.9895619772	2.3863041113500003	12	21	0.363835174954	0.53591160221	12	724
4170	train	LG+G4	LG	True	False	False	0.7429		-36426.1249	73284.2499	74060.7075	93.9318152808	0.43689216409674414	0.2651444306	5.2910797983	2.8415306056000005	109	215	0.177824767232	0.832713754647	109	269
4171	train	LG+F+G4	LG	True	False	True	1.783		-14734.6036	29563.2071	29765.9439	37.1858989534	1.3772555167925926	0.8855449624	13.6212137262	6.870365267999999	15	27	0.258333333333	0.684782608696	15	552
4172	train	LG	LG	False	False	False			-3057.8232	6129.6464	6155.0649	4.779710736	0.6828158194285715	0.603295267	1.7132377782	1.2785007355	5	7	0.0724014336918	0.186379928315	5	279
4173	train	LG+G4	LG	True	False	False	1.3202		-1234.2026	2488.4052	2515.3186	4.9251934977000005	0.5472437219666667	0.4445405301	2.9999512361	1.1901242006000001	6	9	0.0412844036697	0.45871559633	6	109
4174	train	LG	LG	False	False	False			-1662.0711	3354.1422	3391.969	6.5438620128	0.43625746752	0.2860354116	1.3868545639	1.1977914934	9	15	0.0	0.880434782609	9	92
4175	train	cpREV	cpREV	False	False	False			-861.8529	1737.7059	1753.9283	4.0721731960000005	0.5817390280000001	0.4383442925	1.2615995546	0.919471506	5	7	0.0533333333333	0.186666666667	5	75
4177	train	LG+G4	LG	True	False	False	1.4655		-3140.4627	6300.9253	6336.1399	11.3431885651	1.2603542850111111	0.9711793354	5.3264249441	2.22937809865	6	9	0.134666666667	0.28	6	250
4178	train	LG+G4	LG	True	False	False	1.9038		-2471.1063	4974.2127	5023.7127	4.4690217027	0.29793478018	0.2511012657	1.6280486196	1.2144727145	9	15	0.0163599182004	0.61963190184	9	163
4180	train	LG+G4	LG	True	False	False	0.9582		-3424.8864	6897.7729	6970.346	13.1487357313	0.5716841622304348	0.4039415057	4.0208988731	3.0241008495	13	23	0.0915991902834	0.651315789474	13	152
4182	train	LG+F+G4	LG	True	False	True	0.9421		-9363.6349	18777.2698	18902.0952	10.204773634299999	2.04095472686	0.555078834	8.1703865225	0.8695714090000001	4	5	0.0509641873278	0.0330578512397	4	1089
4183	train	WAG+F+G4	WAG	True	False	True	1.857		-8852.4721	17782.9441	17947.3138	11.206829992	0.5898331574736841	0.5039432248	3.2432759788	2.2150699265	11	19	0.267818181818	0.574	11	500
4185	train	LG+G4	LG	True	False	False	0.9341		-2085.3486	4218.6972	4286.1896	11.1039437459	0.4827801628652174	0.2264990088	3.1586032487000004	1.0861357927	13	23	0.262664165103	0.552845528455	13	123
4186	train	LG+G4	LG	True	False	False	1.4457		-5220.5825	10533.165	10669.7764	32.0826005194	0.7129466782088889	0.3967681035	6.1566106177	3.0899848817000004	24	45	0.288194444444	0.701388888889	24	144
4187	train	LG+G4	LG	True	False	False	1.6605		-1631.7709	3307.5418	3361.0198	7.7480869144	0.3689565197333333	0.3119902626	2.4585013543	1.89512782095	12	21	0.0486111111111	0.797619047619	12	84
4188	train	WAG+F+G4	WAG	True	False	True	1.3841		-4364.239	8782.4779	8887.3276	18.3428906433	2.620412949042857	2.0850440684	8.4990120833	7.0675741895	5	7	0.0969359331476	0.0807799442897	5	359
4189	train	LG+F+G4	LG	True	False	True	1.8557		-3668.9732	7403.9464	7521.4489	7.6177587544000005	0.5859814426461539	0.437659059	2.6071201984	1.4382467799	8	13	0.110576923077	0.511538461538	8	260
4190	train	LG+G4	LG	True	False	False	0.993		-1045.9941	2111.9883	2138.3356	2.8665571891	0.3185063543444444	0.2469481698	1.2017426403	0.65066276925	6	9	0.00323624595469	0.242718446602	6	103
4192	train	LG+G4	LG	True	False	False	0.6689		-4792.6612	9601.3225	9635.3223	3.8468263259	0.5495466179857142	0.5885410009	1.2493754281	0.9529720747999999	5	7	0.065250965251	0.104247104247	5	518
4196	train	LG+G4	LG	True	False	False	1.3297		-2753.3556	5522.7113	5551.1349	4.3065642099999994	0.6152234585714285	0.7096221528	1.147933277	0.9637616079	5	7	0.046511627907	0.151162790698	5	258
4198	train	mtART+G4	mtART	True	False	False	0.8653		-1195.1893	2430.3786	2474.7688	13.5598524311	0.7136764437421053	0.4365101419	3.8365627543	1.7748870582	11	19	0.144385026738	0.573529411765	11	68
420	train	cpREV+G4	cpREV	True	False	False	0.3859		-3246.6847	6521.3694	6574.5142	2.2857291271999998	0.17582531747692307	0.1846666484	0.8509842832	0.350250777	8	13	0.00683890577508	0.279635258359	8	329
4202	train	JTT+F+G4	JTT	True	False	True	0.9285		-2168.8754	4399.7508	4509.0399	5.5166866136	0.5015169648727272	0.2152605738	2.4803397935	1.8581558214	7	11	0.223676721685	0.390438247012	7	251
4203	train	LG+G4	LG	True	False	False	1.1402		-4327.6042	8775.2085	8930.9157	25.1660073299	0.4265424971169492	0.2694390712	10.5405755578	6.290841147	31	59	0.151515151515	0.888888888889	31	99
4204	train	LG+G4	LG	True	False	False	1.9538		-4122.964	8257.9281	8282.7024	4.5437763149	0.90875526298	0.7515221	2.471972332	1.2186999099	4	5	0.0773420479303	0.0588235294118	4	459
4207	train	LG+G4	LG	True	False	False	1.6883		-4591.7766	9207.5532	9254.286	8.5680120983	0.7789101907545455	0.4937117932	4.5756822869	1.8626619236000002	7	11	0.22471467926	0.250688705234	7	363
4208	train	LG+G4	LG	True	False	False	1.1488		-5650.6602	11353.3205	11444.6696	14.2075454789	0.568301819156	0.4004522993	4.579839424599999	3.8315562752	14	25	0.184043778802	0.693548387097	14	248
