msa_id	total_tree_length	mean_branch_length	median_branch_length	max_root_to_leaf_depth	median_root_to_leaf_depth	n_leaves	n_branches
403	11.5942824245	0.4294178675740741	0.3085305392	2.4939879753	1.7503900548	15	27
4031	52.5067972687	1.2210883085744186	0.7920083355	11.658121337	4.9028600961999995	23	43
4032	3.2477965904	0.64955931808	0.6343088102	0.9990699583	0.87522970825	4	5
4033	6.78449488	0.5218842215384615	0.4660226063	2.0314865296	1.2228062285499999	8	13
4039	1.8181080799	0.36362161598	0.3638206733	1.1491956481	0.6016703212	4	5
4040	14.2528298696	0.6787061842666666	0.5296687977	3.5696039745	3.0873164185500004	12	21
4041	3.3045443966	0.47207777094285713	0.3888361318	1.5766106688	0.5441230507	5	7
4043	4.5231157025	0.3015410468333333	0.2514887799	1.5013719379	0.9069322874999999	9	15
4045	28.1580608984	0.38572686162191777	0.2821350352	3.7603565541	2.0985241872	38	73
4047	6.2168314268	0.8881187752571428	0.8155013257	2.5410681798	1.5963265614	5	7
4049	15.1327528553	0.5218190639758621	0.3169736792	4.360587347	1.8956369189500002	16	29
405	3.2448361563	0.15451600744285715	0.1329019917	1.5133369486000001	0.7959229267000001	12	21
4052	2.8176409442	0.40252013488571425	0.2292101166	1.5978331002	0.2292101166	5	7
4053	9.4818281071	0.45151562414761903	0.3724108008	2.6632286052	1.68134867915	12	21
4054	12.5629301761	0.5462143554826087	0.4943316353	3.6179697569	2.9506954229	13	23
4055	14.2424841563	0.6782135312523809	0.4532499172	7.0213351596999996	2.71848030895	12	21
4057	10.8407016358	0.5162238874190477	0.4197123793	2.6432618662	1.9661627612500001	12	21
4060	1.7981253421	0.35962506842	0.355723593	0.6517185885000001	0.49151065960000007	4	5
4061	5.7388189782	0.8198312826	0.990017075	1.4103426511	1.2301624869	5	7
4064	7.7409805759	0.5160653717266667	0.4582293093	2.9350505926999997	1.0910417001000001	9	15
4065	1.0015523103	0.20031046205999997	0.1116965217	0.6170331711	0.18441648985	4	5
4070	4.527671134	0.34828239492307694	0.2374054233	1.8066987936	0.9852036260499999	8	13
4072	3.0539254728	0.61078509456	0.7476064088	1.1738613839	0.95792127775	4	5
4073	3.2710068657	0.65420137314	0.7296904615	1.212230235	0.9291685062500001	4	5
4074	3.4890814301999997	0.6978162860399999	0.4953281145	1.5433352649	0.9819829242	4	5
4075	2.8752591516	0.57505183032	0.3576322787	2.2754338661	0.44088029009999996	4	5
4078	19.5744554675	0.5931653171969697	0.4658398756	5.7746018241	4.26831286595	18	33
4079	6.4394614405	0.5854055855	0.2874716926	1.9747115027	0.9546832399	7	11
408	6.2053077918	0.17729450833714286	0.0705007782	3.7721995077	0.8600072977	19	35
4080	19.7022385301	0.788089541204	0.5063433944	5.1278340694	2.9570938163500005	14	25
4085	1.9548920422	0.27927029174285717	0.2408000571	0.9113898573999999	0.5928047314	5	7
4087	11.7607075345	0.6918063255588235	0.5848185442	5.4873033688	2.01914295915	10	17
409	9.4433463524	0.4105802761913044	0.3070160817	3.7657215819000003	3.5524176427	13	23
4093	17.7579327105	0.3946207269	0.2806451291	4.0034256046	2.0956181009	24	45
4094	4.4743701592	0.89487403184	1.0894698312	1.9655025966000002	1.5681176188500001	4	5
4096	12.7349620811	0.6702611621631579	0.4247453663	6.177482127299999	2.4802914469	11	19
4097	11.6776083844	0.5077221036695652	0.422285468	2.7020025818	1.1575543576	13	23
4098	8.4048101492	0.5603206766133333	0.4022329156	1.9238746862	0.9763247098000001	9	15
4099	7.7785555284	0.37040740611428574	0.2603802934	3.4976064999	1.841345539	12	21
410	6.5423832812	0.2844514470086957	0.1729567731	2.3932448735	1.3269648548000001	13	23
4100	6.96675792	0.7740842133333333	0.3579700925	3.3427100933	1.16462190875	6	9
4102	2.7239268966	0.3026585440666667	0.2778609202	1.5574420625999998	1.2581189443	6	9
4104	1.6090652492000002	0.1787850276888889	0.1635899835	0.9454478335000001	0.34662439065	6	9
4105	53.1680276081	0.39975960607593986	0.2865430733	5.3099614691	3.0801625057499997	68	133
4106	7.7789760735	0.5983827748846153	0.4782461161	3.9395346098	1.8613040508	8	13
4107	14.8206059932	0.5489113330814814	0.3880014866	3.5942905493999997	2.0133477263	15	27
4108	6.8865425675	0.7651713963888889	0.0185343649	5.3472389455	1.4170019616	6	9
4109	53.5622550084	0.3547169205854305	0.2583124431	4.8205505823	3.3970652278	77	151
4110	6.6546796282	0.6049708752909091	0.3794767726	1.9707577848000002	1.3830260923	7	11
4111	5.8380787863	0.6486754207	0.5411863041	1.8405125397	1.63698969685	6	9
4112	10.3069385808	0.6871292387200001	0.356305403	3.2526326592	1.7970563493	9	15
4113	13.4335327749	0.7070280407842106	0.4950605947	2.9269108186999997	1.9758881072	11	19
4114	19.8553607189	0.2046944404010309	0.0313314193	6.227098085500001	3.0206856024000004	50	97
4115	10.1508487725	0.9228044338636363	1.0978481613	3.0279536265	2.1726343379	7	11
4118	8.7855897659	0.4183614174238095	0.3646680067	2.516994932	1.6478077166	12	21
4121	19.8112846747	1.0426991934052632	0.9751395355	6.6213456409	2.300458642	11	19
4122	20.3229877067	0.5211022488897437	0.443555443	3.5407534707000003	2.1475343198	21	39
4123	14.7752030862	0.5472297439333333	0.4077770493	4.9250115393	2.610839026	15	27
4126	13.9645637122	0.42316859733939394	0.2797476414	3.2941117001	2.0147614967500003	18	33
4128	114.7841305124	0.3917547116464164	0.2281265271	5.9925276826000005	2.0934885194499997	148	293
413	12.3769660137	0.27504368919333333	0.2113114583	3.3518710799	2.1270945285500003	24	45
4132	5.7804822998	0.5254983908909091	0.5358750357	1.8270569168	0.8453088690999999	7	11
4133	17.6047919746	0.5029940564171429	0.3532062908	2.7799723417	1.6816340954	19	35
4134	10.0261751379	0.771244241376923	0.6081656961	2.2529376251	1.8692166143499997	8	13
4136	6.1851723834	0.8835960547714287	0.7314645326	3.2375520662	2.6295498683	5	7
4137	4.315004365	0.8630008730000001	0.5682957857	2.1039998257	1.8138290602999998	4	5
4138	3.8408196566000004	0.5486885223714286	0.5812540654	1.2404687123	0.9156645763	5	7
4139	3.2484609734	0.29531463394545454	0.2027287461	1.015251957	0.695767025	7	11
414	20.9589970732	0.46575549051555554	0.3443659406	3.1663053603	1.5219359613	24	45
4140	4.9040310138	0.98080620276	0.8225373135	2.9363950779000003	1.3870300614	4	5
4142	15.3319360181	0.37394965897804877	0.2729793203	2.7408740083	1.5139383893000002	22	41
4143	18.1026956275	0.583957923467742	0.5186075433	6.3655715712	2.3792033952	17	31
4144	11.7963414473	0.9074108805615384	0.6911588651	6.9963380897	4.46757522175	8	13
4148	9.4303211769	0.5547247751117647	0.5683363134	3.0092590135	1.10020808225	10	17
4149	6.0377067852	0.6708563094666666	0.4812522845	2.8546210409	1.2946836613000001	6	9
415	14.7170669851	0.44597172682121217	0.2541087218	6.8171202412	4.5573331777499995	18	33
4150	7.1294328715	0.5484179131923077	0.3875847346	3.3424834385999995	1.70662046875	8	13
4152	31.9683258726	0.6524148137265307	0.4619221506	9.2248345964	4.06978156485	26	49
4155	12.4327435823	1.7761062260428573	1.3672290395	4.1104321513	2.6490387496	5	7
4156	14.1419651306	0.4285443978969697	0.3273962264	5.006513694200001	3.3040290939000005	18	33
4157	5.3136643317	0.5904071479666667	0.280339958	1.5801460611	0.99342634325	6	9
4159	5.1555003147	0.46868184679090913	0.2277334569	3.442612532	0.5875599582	7	11
416	26.6286929907	0.5221312351117647	0.5005353608	6.0877551315	3.4435021794999994	27	51
4162	9.5664588756	0.2733273964457143	0.1851651719	2.9800998671000003	1.7599548483	19	35
4163	5.0941988029	0.4631089820818182	0.2287042113	2.599779859	0.6575629907	7	11
4164	6.5551696026	0.9364528003714286	0.4001845333	4.960394172000001	0.6443804167	5	7
4167	4.9034977442	0.4457725222	0.391120352	1.9584606084999998	1.6960485536999999	7	11
4168	2.6430076218	0.2936675135333333	0.2444008962	1.5020326788	0.66046154415	6	9
4169	12.8900994279	0.6138142584714286	0.4253729429	3.9895619772	2.3863041113500003	12	21
4170	93.9318152808	0.43689216409674414	0.2651444306	5.2910797983	2.8415306056000005	109	215
4171	37.1858989534	1.3772555167925926	0.8855449624	13.6212137262	6.870365267999999	15	27
4172	4.779710736	0.6828158194285715	0.603295267	1.7132377782	1.2785007355	5	7
4173	4.9251934977000005	0.5472437219666667	0.4445405301	2.9999512361	1.1901242006000001	6	9
4174	6.5438620128	0.43625746752	0.2860354116	1.3868545639	1.1977914934	9	15
4175	4.0721731960000005	0.5817390280000001	0.4383442925	1.2615995546	0.919471506	5	7
4177	11.3431885651	1.2603542850111111	0.9711793354	5.3264249441	2.22937809865	6	9
4178	4.4690217027	0.29793478018	0.2511012657	1.6280486196	1.2144727145	9	15
4180	13.1487357313	0.5716841622304348	0.4039415057	4.0208988731	3.0241008495	13	23
4182	10.204773634299999	2.04095472686	0.555078834	8.1703865225	0.8695714090000001	4	5
4183	11.206829992	0.5898331574736841	0.5039432248	3.2432759788	2.2150699265	11	19
4185	11.1039437459	0.4827801628652174	0.2264990088	3.1586032487000004	1.0861357927	13	23
4186	32.0826005194	0.7129466782088889	0.3967681035	6.1566106177	3.0899848817000004	24	45
4187	7.7480869144	0.3689565197333333	0.3119902626	2.4585013543	1.89512782095	12	21
4188	18.3428906433	2.620412949042857	2.0850440684	8.4990120833	7.0675741895	5	7
4189	7.6177587544000005	0.5859814426461539	0.437659059	2.6071201984	1.4382467799	8	13
4190	2.8665571891	0.3185063543444444	0.2469481698	1.2017426403	0.65066276925	6	9
4192	3.8468263259	0.5495466179857142	0.5885410009	1.2493754281	0.9529720747999999	5	7
4196	4.3065642099999994	0.6152234585714285	0.7096221528	1.147933277	0.9637616079	5	7
4198	13.5598524311	0.7136764437421053	0.4365101419	3.8365627543	1.7748870582	11	19
420	2.2857291271999998	0.17582531747692307	0.1846666484	0.8509842832	0.350250777	8	13
4202	5.5166866136	0.5015169648727272	0.2152605738	2.4803397935	1.8581558214	7	11
4203	25.1660073299	0.4265424971169492	0.2694390712	10.5405755578	6.290841147	31	59
4204	4.5437763149	0.90875526298	0.7515221	2.471972332	1.2186999099	4	5
4207	8.5680120983	0.7789101907545455	0.4937117932	4.5756822869	1.8626619236000002	7	11
4208	14.2075454789	0.568301819156	0.4004522993	4.579839424599999	3.8315562752	14	25
421	82.1215994774	0.4537104943502762	0.3103382088	7.8338109394	3.9088054634	92	181
4210	9.4491262589	1.0499029176555554	0.6676188465	3.5193007695	1.4859548668	6	9
4211	7.1547885143	0.4769859009533333	0.327610204	1.8905056591	1.5042644463	9	15
4212	6.133238809	0.8761769727142857	0.6723059106	2.1581310907	1.3872970204	5	7
4213	2.0254589237	0.28935127481428574	0.2697877735	0.7993432316	0.5229456254	5	7
4214	17.3996294316	0.695985177264	0.5514180357	3.355965132	2.6135431709	14	25
4215	13.1516820714	0.87677880476	0.9069118052	5.4785490644	3.158741904	9	15
4217	12.9392831599	0.6161563409476191	0.3688154342	5.6458143289	3.3957990415000006	12	21
422	51.1228294464	0.3477743499755102	0.207944775	5.540217606800001	3.3732277859999997	75	147
4224	17.9237057372	0.28450326566984124	0.2179704457	2.4233963134999996	1.4449974662	33	63
4225	2.9156216934	0.19437477956	0.1409782911	0.9758706659	0.3933108879	9	15
4226	19.8188859943	0.792755439772	0.344754337	4.6167307236	1.94895363235	14	25
423	21.582495965	0.5019185108139534	0.2990365747	6.2248135233	5.048498678700001	23	43
4231	5.902307791	0.4540236762307692	0.2059555221	2.7870792527	1.7412788740000003	8	13
4233	16.4408152008	0.7148180522086957	0.5884957386	6.2202467108	5.4913693364	13	23
4234	18.6717366524	0.5658102015878788	0.5738109529	2.5980069636	1.67255892255	18	33
4235	29.1959743189	1.0813323821814815	0.5470558661	6.9799985821	3.3854790974	15	27
4236	7.7548836265	0.4561696250882353	0.3751406687	2.1313509839	1.76670949265	10	17
4238	4.4649729527	0.8929945905400001	0.963640115	2.3483601873	1.3811577233	4	5
4239	9.5775928235	0.5040838328157895	0.1536763117	3.8587075247000002	0.9161835357000001	11	19
424	3.4667631849	0.16508396118571428	0.1147701452	1.2751865389	0.9803762404	12	21
4240	13.1031763806	0.42268310905161294	0.3524477133	2.2722673748	1.1734162843	17	31
4241	5.6188106149	0.29572687446842105	0.2487660839	1.2369023332	0.874733558	11	19
4242	7.6881584153	0.5125438943533334	0.4208540735	2.9862251737	0.9829355553000001	9	15
4244	5.2428152131	1.04856304262	1.0814748664	2.3263073102	1.5197349755	4	5
4246	3.7279103325	0.2867623332692308	0.2381739806	1.2280967841	0.5560570699	8	13
4248	2.5366041218	0.50732082436	0.5888797845	1.4304646143	0.74328300655	4	5
425	44.8316825112	0.3422265840549618	0.2633437506	3.9834522985	1.9290270924	67	131
4250	32.70789568	0.5031983950769231	0.3364605035	4.9089255497	2.9266693019000005	34	65
4251	46.7460062096	0.49206322325894736	0.3757753419	4.5539924458	3.1522760306000004	49	95
4253	2.2068891689	0.3152698812714286	0.2819183168	1.2415447239000001	0.5873658079	5	7
4255	17.6891002332	1.0405353078352941	0.5537066004	8.4857602712	2.2519012177999995	10	17
4259	11.769633834	0.6194544123157895	0.3769917868	2.3730479108	1.7405990379	11	19
4261	17.0083212407	0.32091172152264147	0.1873030315	2.4798170648999998	1.7107270920000002	28	53
4262	20.280526437	0.81122105748	0.5651629438	6.2296713419000005	3.41682965815	14	25
4263	15.7066057268	0.25748533978360655	0.2197268987	2.2101545964	1.8063208219	32	61
4264	7.8762341898	0.6058641684461539	0.2653511588	3.8667785636	1.70426545915	8	13
4266	6.5498617244	0.31189817735238096	0.2459796487	1.4606638268	0.651865408	12	21
4268	2.1762659975	0.43525319949999997	0.3344426711	1.5587094956	0.8487117251999999	4	5
4269	3.4866346617	0.31696678742727274	0.1874400325	1.1543076144	0.6697025901	7	11
427	66.661127324	0.5509184076363637	0.5350321731	4.0783802133	2.2387434804999997	62	121
4271	7.8494546639000005	0.6038042049153847	0.5654493736	2.2120507154	1.7330906883	8	13
4272	6.1379609223000005	0.6819956580333334	0.3100995088	4.4991947972	2.1037869575	6	9
4273	7.2339810391	0.6576346399181818	0.7402022761	2.4085591483	1.2470759919	7	11
4274	35.2511152413	0.7833581164733333	0.6058034871	7.1021928618	4.5579923127	24	45
4276	22.1961914095	0.5413705221829268	0.2905458438	7.1792807846	5.1570280168	22	41
4277	3.9915178763	0.7983035752600001	0.95255599	1.4487403625	1.0141477773	4	5
4278	18.3284037479	0.4470342377536586	0.2841919169	4.5198671406	3.2349164145	22	41
428	73.1979227975	0.6049415107231405	0.3950656631	10.6553705781	6.1713712292	62	121
4283	6.0564289272	0.3187594172210526	0.2943259336	2.3925780274	1.3434090562	11	19
4284	11.584311902	0.2970336385128205	0.1527738708	4.245444658099999	0.8781432275000001	21	39
4285	7.7178602386	0.3675171542190476	0.314810545	2.1656712852	1.3244328499	12	21
4286	6.3367630789	0.3727507693470588	0.283160989	1.683613962	0.8530928151999999	10	17
429	2.2950056314	0.15300037542666667	0.1087763981	0.8490699440999999	0.39149396459999997	9	15
4290	5.0227922420999995	0.3863686340076923	0.2132202663	2.3803621479999997	1.2207601147	8	13
4291	9.4097063219	0.3244726317896552	0.2096816052	3.6500025839	1.3763932444	16	29
4294	0.5253084718	0.10506169435999999	0.1194659297	0.1987507599	0.18208287725	4	5
4296	1.5759800378	0.31519600756	0.2760257919	1.0116793644	0.49132552495	4	5
4297	5.622019942	0.37480132946666667	0.142903466	1.8679882265	0.4582961255	9	15
4298	5.9120493227	0.4547730248230769	0.3434122821	3.3137078561999997	0.83753735625	8	13
4299	4.3146793387999995	0.33189841067692305	0.2029882099	1.6187205705999999	1.1075495217999998	8	13
43	60.7582331026	0.27003659156711113	0.2085622086	6.5484227594	1.4632853954	114	225
4300	40.0929008324	0.5345720110986666	0.3461339964	5.4444674185999995	2.6989057525	39	75
4301	8.2030186403	0.5468679093533333	0.303400568	4.6760389024	1.9834926119	9	15
4302	8.3922286831	0.39962993729047624	0.2900065956	2.3736441042000003	1.2122468665500001	12	21
4304	12.2330603455	0.4218296670862069	0.2880041408	3.0317701999	0.7658695715	16	29
4305	4.5476855804	0.2675109164941176	0.165606166	1.3533954461	0.6259859288	10	17
4307	3.9593707355000003	0.5656243907857144	0.1719551896	3.6020057217000003	0.361844903	5	7
4308	6.532518347	0.38426578511764703	0.2624309529	3.141905712	2.5477585423499995	10	17
4310	8.0469708985	0.6189977614230769	0.5044422461	3.0129186196	1.35530252805	8	13
4313	9.1507973537	0.6100531569133333	0.3317477575	2.2421151630000002	1.9417846869999997	9	15
4314	2.715078992	0.2468253629090909	0.1748645275	0.8470098893	0.4015180566	7	11
4315	3.1964671883999998	0.2905879262181818	0.1984323369	1.6048507585	1.3654326534	7	11
4317	6.9065192608	0.46043461738666663	0.3141490634	2.2378523032	1.0068612864	9	15
4318	5.9463352387	0.28315882089047617	0.2239112833	2.5114414087999997	1.9339315191499997	12	21
4320	83.1232745929	0.3866198818274419	0.2589143769	9.204415832	7.222694145099998	109	215
4321	10.3226465919	0.6072145054058824	0.5969320469	3.451437204	2.85156804735	10	17
4322	1.5522457925	0.1724717547222222	0.1252935167	0.5961832672	0.22736943365	6	9
4324	2.6626373189	0.3803767598428571	0.4156880346	0.8724964115	0.6521923874	5	7
4325	13.2443260326	0.5758402622869565	0.477163135	2.665432002	1.576717829	13	23
4328	13.5421190379	1.2311017307181817	0.8846202626	4.0057796813	3.4263470949999997	7	11
433	29.3059274573	0.2593444907725664	0.171774116	3.6177454096000004	1.8864632019499998	58	113
4330	11.03481177	0.35596166999999995	0.2084016216	2.5800013486999998	1.7113367044	17	31
4331	11.7147249185	0.6165644693947369	0.4782478676	4.6350562897	2.3753915212	11	19
4332	3.5772793792	0.3974754865777778	0.3160775702	1.8149419967	1.06195479735	6	9
4334	4.0757484398	0.5822497771142857	0.5103531281	1.5710997034	1.1330243804	5	7
4335	7.930142824	0.7209220749090909	0.5052464378	3.1232476947	1.985951261	7	11
4336	3.4195221278	0.4885031611142857	0.4481285999	1.1326320126	0.5970928288	5	7
4337	3.1401061132	0.34890067924444446	0.1750275107	1.5383356862	0.86261453525	6	9
434	3.4743212913	0.18285901533157894	0.1441642742	0.6408552002	0.44523902719999997	11	19
4344	13.9591588554	0.6647218502571428	0.4761688518	2.9052524622	1.4235779192	12	21
4345	13.1428637225	0.8761909148333333	0.82621794	3.9128988566	2.950934705	9	15
4347	14.3801257518	0.575205030072	0.4324641113	3.4143493874	2.09638770275	14	25
4348	4.6281901143	0.6611700163285714	0.3904251828	2.9706294808	0.5000283211	5	7
4349	8.2300094064	0.7481826733090909	0.707511104	2.6928940808	1.8673378861999999	7	11
435	52.435120441	0.3102669848579882	0.1848596619	7.242279196799999	2.69784093315	86	169
4350	6.508685522	0.9298122174285715	0.8349920179	2.1042808091	1.5395275403	5	7
4351	6.666745945000001	0.4444497296666667	0.2471386114	3.1875895951000004	0.6647169516	9	15
4352	11.1583866951	0.7438924463400001	0.4980645812	4.267686915900001	1.6281692670000003	9	15
4353	3.4716459182	0.4959494168857143	0.4746419345	1.0011381286	0.7893714588999999	5	7
4354	1.2683993197	0.18119990281428572	0.2159615845	0.4638041936	0.3994715032	5	7
4355	4.6821262168999995	0.2754191892294117	0.1025190564	2.4566601045	1.9393460224999999	10	17
4356	2.3397899893000003	0.2599766654777778	0.1251447291	1.7321303171	0.26573708585	6	9
4359	16.9459296628	0.7367795505565218	0.3939403754	3.9183226215999998	2.33818753	13	23
4363	3.8601739293	0.5514534184714286	0.4158465257	1.532687739	0.7766781798	5	7
4365	8.5380675892	0.6567744299384616	0.5319905715	2.8491238663	1.9018068819999998	8	13
4369	16.5205723493	0.9717983734882353	0.8018337955	3.4099316380999998	1.9932352559500002	10	17
4371	9.324758246	0.44403610695238094	0.2220934555	4.1524825729	1.09572745895	12	21
4373	3.669559938	0.407728882	0.3581905385	1.5905723254000002	0.6682453733	6	9
4374	8.2882391842	0.6375568603230769	0.5613951974	2.8924936293999997	2.16498944105	8	13
4375	3.1862878236	0.2896625294181818	0.2346195357	1.4168490744	0.7504769668	7	11
4378	6.9580877689	0.6325534335363636	0.3399250207	2.2115457395	1.5759810656	7	11
4379	4.0199461494	0.44666068326666664	0.265711446	2.1380190458	1.2020410508500001	6	9
4381	5.0620906586	0.3893915891230769	0.344446975	1.8323548358	0.9566217343	8	13
4382	12.1658974616	0.6403103927157895	0.4642501692	5.9725107124	2.1147426132	11	19
4385	4.9279666026	0.32853110684	0.301991056	2.5019391253	1.7638142284	9	15
4386	5.1411958741	0.3954766057	0.1444572243	2.6892725477	1.7540776593	8	13
4387	19.9210693335	0.4426904296333333	0.350808441	3.7375677712999997	2.7759623186500004	24	45
4388	10.4321192296	0.6954746153066667	0.6923581657	4.3654106178	2.0566571502	9	15
4389	9.7747839217	0.5749872895117647	0.5515514773	2.3200095635	1.3331243225499998	10	17
439	12.5619496896	0.46525739591111115	0.3664976146	1.8138810436	1.2175107319	15	27
4390	10.003711799	0.588453635235294	0.2966387862	6.026784919200001	1.44714082525	10	17
4391	41.6406865755	0.429285428613402	0.2641791128	5.4761825346999995	2.22805476015	50	97
4393	10.1826803135	0.6788453542333334	0.5332068802	2.4789172204999996	1.7950426304	9	15
4394	6.8836748959000005	0.7648527662111112	0.7635365462	1.7971658288999999	1.41869252305	6	9
4397	7.2724847297	0.5594219022846154	0.3645608778	1.9705916619	1.0755458065	8	13
440	7.4592307832	0.3552014658666667	0.2423206804	3.2547507593000002	1.14485030675	12	21
4401	15.101496584500001	1.161653583423077	0.5612427503	6.402886022800001	2.9536621624000006	8	13
4402	0.7432479602000001	0.14864959204	0.1158060679	0.2932759248	0.21463836135	4	5
4403	3.5351494661	0.3213772241909091	0.2040946554	1.7704111304	0.4263848972	7	11
4405	15.2835187027	0.8990305119235295	0.511213046	3.8037037649	1.6452912035499998	10	17
4409	8.8154201257	0.5185541250411765	0.3657564721	2.8955319472	1.2476161019	10	17
4410	2.8756416615	0.26142196922727273	0.1773531209	1.8856558911	0.4768172893	7	11
4411	3.6245047389	0.5177863912714286	0.4750180309	1.2833573323	0.9907284619	5	7
4412	3.4852125457	0.69704250914	0.4570091559	2.3558384864	0.6717799922000001	4	5
4414	1.9589634233	0.39179268466	0.325143044	1.0281500984	0.52369258955	4	5
4418	2.8193876546	0.5638775309199999	0.5951244153	0.9335448552000001	0.6861021726000001	4	5
4421	0.9276436571	0.18552873141999998	0.1690194325	0.5388107945	0.2902007836	4	5
4425	70.1859934984	0.5357709427358778	0.4487757068	4.075233900300001	2.354200088	67	131
4428	6.9733380364	0.6339398214909091	0.2103759557	2.3936629288	1.2381377812	7	11
4429	7.561094215	0.4447702479411765	0.284073089	2.4370161824	1.0329467996000001	10	17
443	68.04434205609999	0.5357822209141732	0.3829482838	5.500752696599999	2.5591024476	65	127
4431	14.2669837201	0.40762810628857143	0.3212312239	2.8297383695	2.1034553559	19	35
4432	3.1020065658	0.3446673962	0.3798398231	1.1226166013999999	0.6797465197	6	9
4435	1.7201427882	0.34402855764	0.136880584	1.3024203720999998	0.2060895198	4	5
4439	3.7815756464	0.3437796042181818	0.2299569843	1.9264278589000001	0.7295707477	7	11
444	10.5767070246	0.36471403533103447	0.2012310635	4.0948646757	0.7844917784000001	16	29
4443	6.0762192157	0.5523835650636364	0.2052477329	2.0814776885	1.2132078743	7	11
4444	5.2766019818	0.5862891090888889	0.4194481257	2.386224682	1.31933330725	6	9
4445	6.2445080624000004	0.5676825511272727	0.5746872921	2.5802257392000003	1.0634226359	7	11
4447	9.7714390013	0.6514292667533332	0.6304515149	2.2799164757	1.7285379817000002	9	15
4449	16.5339470999	0.661357883996	0.2708658077	8.407098367300001	3.7562121454	14	25
445	31.3344258542	0.4413299416084507	0.2518859819	5.9153046775	4.4758176177	37	71
4452	10.5072873979	0.9552079452636364	1.2674697913	2.1305526434	1.7679747588999999	7	11
4453	3.8210988501000003	0.25473992334	0.2534494592	0.8254998723	0.6227920891000001	9	15
4454	2.9334791878	0.41906845540000004	0.426778181	1.6241082394	1.2931633401	5	7
4456	3.0430308566	0.33811453962222227	0.3636197009	1.2449072141	0.8146751614	6	9
446	4.8575019323	0.3736539947923077	0.2072751053	2.8527185171	0.5253349052499999	8	13
4460	7.7439074709	0.5956851900692308	0.4883362833	2.0903429932	1.2515022436	8	13
4461	5.160433575	0.5733815083333333	0.437265582	2.2306026807999997	0.6607050024000001	6	9
4462	13.5879061541	0.5032557834851852	0.539864749	4.3429795955	3.3444872194000004	15	27
4464	4.1317816975	0.24304598220588236	0.1871335227	1.1335468853	0.7289382471499999	10	17
4465	12.8849150008	0.5602136956869564	0.2711531345	3.0380623732000003	2.0460273216	13	23
4467	31.4299517493	0.8979986214085715	0.8014271631	9.9466588398	6.382650225300001	19	35
4468	1.1549829441	0.16499756344285713	0.0986982148	0.5811965653	0.221657164	5	7
447	3.7218682457	0.17723182122380954	0.143056575	1.0788198305	0.65440687675	12	21
4470	39.4235730024	0.33129052943193277	0.2151809118	6.5143562874	3.9237879459999996	61	119
4472	10.3980826961	1.1553425217888889	0.8112566327	3.2733553389	2.14409682415	6	9
4473	10.6321556895	1.1813506321666667	0.8997484344	4.6576022931	2.42626262005	6	9
4474	16.1364710699	1.0757647379933333	0.8183814109	5.3264829279	2.1196366503	9	15
4477	1.9536417131000001	0.2790916733	0.2078933449	0.6620451602	0.6039005407	5	7
4478	5.7337020374	0.44105400287692303	0.3778530554	2.3542287627	1.2542886871999999	8	13
4479	17.7572160349	0.7720528710826088	0.3487687932	7.3978758937	1.9642530590999998	13	23
4480	12.8370085461	0.3890002589727273	0.2749365518	4.8203972585	1.6708268203999999	18	33
4481	0.1661666455	0.01510605868181818	0.0077153016	0.0720535446	0.0314329838	7	11
4483	76.615433029	0.41413747583243243	0.3268919836	5.0851277844	2.0986586517	94	185
4484	14.3948547792	0.38905012916756754	0.2503912948	3.4109681171	2.31939147835	20	37
4485	8.4401167726	0.5626744515066666	0.4068399684	3.7998179017	1.5254452523	9	15
4487	14.0940595338	0.7417926070421053	0.4931415276	5.5919977713	1.5960990817000003	11	19
4489	4.8801037304	0.21217842306086956	0.1415245008	1.8152679510999998	0.4002601192	13	23
4490	12.1255953386	0.44909612365185186	0.2701051391	3.3950254716	1.6213197543	15	27
4491	13.7264707902	0.5490588316080001	0.4538043665	3.4458530813	2.3400475380000003	14	25
4492	8.0540746541	0.3835273644809524	0.3273478888	2.7909793905000004	1.1183162023	12	21
4493	13.0911318177	0.4514183385413793	0.2536353334	3.0508965077	1.06781588115	16	29
4495	11.0551300487	0.6503017675705882	0.6473594085	2.143636064	1.43835147525	10	17
4496	3.9515497493000002	0.5645071070428572	0.3638528159	1.678646268	0.7020498356	5	7
4497	3.9701119688	0.26467413125333333	0.2258824961	1.099399144	0.7132306704	9	15
4498	4.8084353356	0.5342705928444444	0.5441471485	2.5443920585999997	0.5926663178	6	9
4503	4.4560452562	0.6365778937428572	0.3666620256	2.8317648814	0.6204484283	5	7
4504	12.8670160294	0.7568832958470588	0.7176322226	2.8065576534	2.02095276035	10	17
4506	4.2464998851	0.32665383731538467	0.3076880099	1.7008745481	1.05918150805	8	13
4507	3.7466577195	0.5352368170714286	0.3136247531	1.6782435426	0.6014589198	5	7
4508	5.1647879119999995	0.5738653235555555	0.4037798078	1.3663396233	1.2013310659999998	6	9
4509	4.7552146828	0.6793163832571428	0.597423045	2.0539382462	1.1339995137	5	7
4517	8.5568300009	0.5033429412294117	0.2696231172	2.8086887416	0.81000371145	10	17
4518	21.7066236077	0.4618430554829787	0.217477966	4.3043511617	1.9612849986999998	25	47
4519	16.8363227665	0.3915423899186047	0.254238387	5.4673439619	1.9494872354	23	43
452	8.1399143258	0.21999768448108106	0.1489634082	2.4925452630000002	1.9445529425	20	37
