label	split	msa_id	recon_mse
synthetic_fixed	synthetic	syn_000211	0.0072476407513
synthetic_fixed	synthetic	syn_000212	0.00722280330956
synthetic_fixed	synthetic	syn_000213	0.00473243091255
synthetic_fixed	synthetic	syn_000214	0.009247738868
synthetic_fixed	synthetic	syn_000215	0.00782408006489
synthetic_fixed	synthetic	syn_000216	0.00606176862493
synthetic_fixed	synthetic	syn_000217	0.00423228368163
synthetic_fixed	synthetic	syn_000218	0.00793406553566
synthetic_fixed	synthetic	syn_000219	0.00351845100522
synthetic_fixed	synthetic	syn_000220	0.0105252414942
synthetic_fixed	synthetic	syn_000221	0.00811687018722
synthetic_fixed	synthetic	syn_000222	0.00994586758316
synthetic_fixed	synthetic	syn_000223	0.0058715660125
synthetic_fixed	synthetic	syn_000224	0.00858491938561
synthetic_fixed	synthetic	syn_000225	0.00396725768223
synthetic_fixed	synthetic	syn_000226	0.00983755942434
synthetic_fixed	synthetic	syn_000227	0.00610792543739
synthetic_fixed	synthetic	syn_000228	0.00512130837888
synthetic_fixed	synthetic	syn_000229	0.00526175787672
synthetic_fixed	synthetic	syn_000230	0.00580793991685
synthetic_fixed	synthetic	syn_000231	0.00688658375293
synthetic_fixed	synthetic	syn_000232	0.00628004595637
synthetic_fixed	synthetic	syn_000233	0.00714327488095
synthetic_fixed	synthetic	syn_000234	0.00758557394147
synthetic_fixed	synthetic	syn_000235	0.00674648024142
synthetic_fixed	synthetic	syn_000236	0.00612608809024
synthetic_fixed	synthetic	syn_000237	0.00457868352532
synthetic_fixed	synthetic	syn_000238	0.00779498880729
synthetic_fixed	synthetic	syn_000239	0.0041267205961
synthetic_fixed	synthetic	syn_000240	0.00598107557744
synthetic_fixed	synthetic	syn_000241	0.00656788237393
synthetic_fixed	synthetic	syn_000242	0.00840321928263
synthetic_fixed	synthetic	syn_000243	0.00482259318233
synthetic_fixed	synthetic	syn_000244	0.0138867516071
synthetic_fixed	synthetic	syn_000245	0.0077597675845
synthetic_fixed	synthetic	syn_000246	0.00797631032765
synthetic_fixed	synthetic	syn_000247	0.00712558999658
synthetic_fixed	synthetic	syn_000248	0.00571032240987
synthetic_fixed	synthetic	syn_000249	0.00600331509486
synthetic_fixed	synthetic	syn_000250	0.0080226007849
synthetic_fixed	synthetic	syn_000251	0.00627835188061
synthetic_fixed	synthetic	syn_000252	0.00503940042108
synthetic_fixed	synthetic	syn_000253	0.00719151552767
synthetic_fixed	synthetic	syn_000254	0.0204558447003
synthetic_fixed	synthetic	syn_000255	0.00529283843935
synthetic_fixed	synthetic	syn_000256	0.00515229720622
synthetic_fixed	synthetic	syn_000257	0.00950481556356
synthetic_fixed	synthetic	syn_000258	0.00961863994598
synthetic_fixed	synthetic	syn_000259	0.00418850081041
synthetic_fixed	synthetic	syn_000260	0.00510390195996
synthetic_fixed	synthetic	syn_000261	0.00843652430922
synthetic_fixed	synthetic	syn_000262	0.00476132240146
synthetic_fixed	synthetic	syn_000263	0.00337389484048
synthetic_fixed	synthetic	syn_000264	0.00941138155758
synthetic_fixed	synthetic	syn_000265	0.00603192020208
synthetic_fixed	synthetic	syn_000266	0.0076029933989
synthetic_fixed	synthetic	syn_000267	0.012628399767
