label,source_run,id,n_tips,length,rf,norm_rf,weighted_rf,kf_score,MAE,MRE
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1582_100_tips_500,100,500,14.000000,0.072165,1.013260,0.236016,0.056869,0.073140
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1588_100_tips_500,100,500,10.000000,0.051546,1.263001,0.176723,0.061096,0.079971
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1589_100_tips_500,100,500,18.000000,0.092784,1.852832,0.262796,0.048739,0.045969
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1591_100_tips_500,100,500,18.000000,0.092784,2.340755,0.373944,0.155964,0.084145
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1593_100_tips_500,100,500,20.000000,0.103093,1.484701,0.257798,0.044957,0.071873
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1620_100_tips_500,100,500,16.000000,0.082474,1.226623,0.284087,0.067541,0.079334
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1627_100_tips_500,100,500,24.000000,0.123711,0.983488,0.196572,0.037660,0.070712
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1645_100_tips_500,100,500,28.000000,0.144330,0.755938,0.111137,0.033403,0.131090
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1658_100_tips_500,100,500,30.000000,0.154639,2.360512,0.344458,0.091186,0.130378
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1659_100_tips_500,100,500,14.000000,0.072165,1.468784,0.217341,0.074104,0.094462
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1675_100_tips_500,100,500,20.000000,0.103093,1.457679,0.232119,0.046941,0.063883
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1676_100_tips_500,100,500,18.000000,0.092784,7.459278,1.259739,0.234827,0.063050
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1677_100_tips_500,100,500,32.000000,0.164948,3.636389,0.543440,0.121229,0.046081
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1678_100_tips_500,100,500,24.000000,0.123711,3.537468,0.645520,0.096620,0.050557
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,167_100_tips_500,100,500,24.000000,0.123711,1.213353,0.210521,0.050877,0.058754
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1682_100_tips_500,100,500,14.000000,0.072165,1.102712,0.167311,0.071654,0.083588
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1687_100_tips_500,100,500,28.000000,0.144330,0.565624,0.111960,0.025619,0.112148
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1688_100_tips_500,100,500,12.000000,0.061856,3.763518,0.584731,0.133282,0.056046
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,168_100_tips_500,100,500,20.000000,0.103093,3.792378,0.594150,0.142208,0.057876
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1690_100_tips_500,100,500,22.000000,0.113402,0.755414,0.132859,0.039345,0.105897
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1694_100_tips_500,100,500,30.000000,0.154639,1.383559,0.205769,0.042800,0.044402
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1700_100_tips_500,100,500,10.000000,0.051546,2.049477,0.272348,0.106394,0.108762
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1710_100_tips_500,100,500,20.000000,0.103093,1.575160,0.234689,0.063771,0.071155
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1721_100_tips_500,100,500,8.000000,0.041237,2.355444,0.416815,0.127820,0.083391
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1723_100_tips_500,100,500,12.000000,0.061856,1.851116,0.288122,0.137918,0.130582
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1731_100_tips_500,100,500,22.000000,0.113402,2.246643,0.415262,0.112943,0.069360
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1733_100_tips_500,100,500,14.000000,0.072165,3.267615,0.627328,0.096367,0.048919
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1749_100_tips_500,100,500,32.000000,0.164948,2.486123,0.370826,0.093663,0.150671
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1756_100_tips_500,100,500,18.000000,0.092784,1.040448,0.167806,0.029235,0.064461
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1768_100_tips_500,100,500,18.000000,0.092784,1.427173,0.237973,0.060352,0.060530
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1774_100_tips_500,100,500,16.000000,0.082474,0.801241,0.123327,0.025777,0.065842
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1776_100_tips_500,100,500,18.000000,0.092784,1.672619,0.290400,0.073505,0.073719
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1780_100_tips_500,100,500,20.000000,0.103093,2.275744,0.383274,0.142674,0.070931
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1795_100_tips_500,100,500,22.000000,0.113402,10.106065,1.882089,0.620522,0.101335
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1806_100_tips_500,100,500,14.000000,0.072165,1.780247,0.266067,0.056746,0.067710
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,180_100_tips_500,100,500,16.000000,0.082474,0.562820,0.097118,0.026879,0.101752
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1821_100_tips_500,100,500,24.000000,0.123711,3.200889,0.480281,0.174478,0.087566
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1825_100_tips_500,100,500,12.000000,0.061856,3.772231,0.585999,0.285810,0.072109
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1836_100_tips_500,100,500,22.000000,0.113402,4.023980,0.659121,0.127521,0.045829
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1843_100_tips_500,100,500,26.000000,0.134021,0.748456,0.122963,0.036957,0.120755
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1844_100_tips_500,100,500,20.000000,0.103093,2.141415,0.482581,0.158025,0.110559
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1847_100_tips_500,100,500,8.000000,0.041237,5.088792,0.796496,0.224337,0.066537
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1848_100_tips_500,100,500,16.000000,0.082474,4.798865,0.803006,0.326182,0.074654
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1849_100_tips_500,100,500,14.000000,0.072165,1.965705,0.338181,0.089331,0.063306
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1850_100_tips_500,100,500,26.000000,0.134021,2.601199,0.416534,0.084868,0.066752
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1851_100_tips_500,100,500,14.000000,0.072165,4.247879,0.653580,0.136763,0.068626
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1852_100_tips_500,100,500,14.000000,0.072165,2.723838,0.458624,0.127387,0.063514
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1866_100_tips_500,100,500,18.000000,0.092784,0.661112,0.098507,0.032429,0.108063
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1871_100_tips_500,100,500,16.000000,0.082474,3.931199,0.616058,0.222295,0.077944
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1874_100_tips_500,100,500,16.000000,0.082474,2.550329,0.367429,0.103144,0.053238
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1879_100_tips_500,100,500,22.000000,0.113402,13.770545,2.250139,0.924945,0.187060
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1885_100_tips_500,100,500,10.000000,0.051546,2.944701,0.472088,0.107332,0.042925
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1893_100_tips_500,100,500,30.000000,0.154639,0.884209,0.154271,0.045901,0.118391
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1897_100_tips_500,100,500,14.000000,0.072165,2.137219,0.367043,0.102400,0.065107
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1907_100_tips_500,100,500,12.000000,0.061856,2.117199,0.411304,0.128890,0.085424
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1909_100_tips_500,100,500,20.000000,0.103093,1.522215,0.263435,0.069867,0.075353
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1911_100_tips_500,100,500,16.000000,0.082474,2.981386,0.505961,0.108533,0.048872
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1912_100_tips_500,100,500,20.000000,0.103093,1.224986,0.207796,0.061531,0.098502
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1913_100_tips_500,100,500,18.000000,0.092784,2.700202,0.460465,0.131203,0.066363
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1917_100_tips_500,100,500,8.000000,0.041237,3.225519,0.626277,0.250940,0.085340
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1928_100_tips_500,100,500,14.000000,0.072165,3.812135,0.736843,0.131314,0.078654
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,193_100_tips_500,100,500,30.000000,0.154639,2.143080,0.359324,0.083057,0.068616
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1949_100_tips_500,100,500,12.000000,0.061856,1.674839,0.269697,0.057188,0.041615
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,196_100_tips_500,100,500,30.000000,0.154639,0.839583,0.124251,0.034855,0.086125
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1972_100_tips_500,100,500,16.000000,0.082474,1.554284,0.217943,0.066644,0.061810
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1988_100_tips_500,100,500,12.000000,0.061856,2.390430,0.367164,0.090587,0.061998
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1990_100_tips_500,100,500,20.000000,0.103093,1.189826,0.223341,0.040699,0.060650
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1996_100_tips_500,100,500,24.000000,0.123711,1.706792,0.295011,0.079918,0.092269
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1997_100_tips_500,100,500,16.000000,0.082474,3.639602,0.713370,0.385631,0.113291
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,1_100_tips_500,100,500,6.000000,0.030928,1.208984,0.203869,0.044131,0.059563
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2005_100_tips_500,100,500,24.000000,0.123711,2.010703,0.303959,0.103126,0.084814
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2011_100_tips_500,100,500,18.000000,0.092784,5.698889,1.086704,0.206047,0.071579
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2026_100_tips_500,100,500,20.000000,0.103093,6.782129,1.546798,0.221334,0.064420
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2027_100_tips_500,100,500,18.000000,0.092784,2.457950,0.417978,0.118718,0.065518
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2028_100_tips_500,100,500,24.000000,0.123711,3.089438,0.428928,0.112529,0.056471
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2033_100_tips_500,100,500,26.000000,0.134021,6.971828,1.036857,0.382878,0.106036
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2037_100_tips_500,100,500,16.000000,0.082474,3.247556,0.625866,0.112224,0.067829
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2047_100_tips_500,100,500,12.000000,0.061856,0.929550,0.136542,0.038333,0.083993
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2049_100_tips_500,100,500,42.000000,0.216495,0.375609,0.052109,0.011346,0.087236
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2054_100_tips_500,100,500,12.000000,0.061856,3.900319,0.550722,0.200935,0.054075
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2060_100_tips_500,100,500,14.000000,0.072165,1.287294,0.182917,0.048868,0.048237
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2061_100_tips_500,100,500,14.000000,0.072165,5.695214,0.885450,0.166866,0.044501
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2063_100_tips_500,100,500,20.000000,0.103093,3.279490,0.501159,0.164274,0.064881
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2069_100_tips_500,100,500,30.000000,0.154639,1.939304,0.311622,0.082708,0.056263
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2077_100_tips_500,100,500,16.000000,0.082474,1.551122,0.329082,0.062909,0.079324
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2084_100_tips_500,100,500,16.000000,0.082474,1.663593,0.227547,0.051000,0.050713
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2096_100_tips_500,100,500,24.000000,0.123711,1.913847,0.268304,0.062986,0.075625
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2099_100_tips_500,100,500,10.000000,0.051546,1.140058,0.178782,0.038417,0.060754
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2104_100_tips_500,100,500,24.000000,0.123711,3.434166,0.597986,0.135914,0.061011
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2113_100_tips_500,100,500,18.000000,0.092784,1.080873,0.169254,0.040991,0.062169
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2116_100_tips_500,100,500,22.000000,0.113402,6.303967,1.050260,0.279480,0.076017
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2119_100_tips_500,100,500,16.000000,0.082474,3.111593,0.666324,0.120550,0.055065
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2132_100_tips_500,100,500,12.000000,0.061856,1.191527,0.172005,0.043053,0.052854
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2136_100_tips_500,100,500,12.000000,0.061856,3.504242,0.578736,0.136839,0.054389
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2150_100_tips_500,100,500,14.000000,0.072165,2.803546,0.422913,0.125973,0.062426
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2151_100_tips_500,100,500,28.000000,0.144330,0.542146,0.102458,0.022904,0.114342
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2153_100_tips_500,100,500,10.000000,0.051546,1.781363,0.261808,0.074447,0.050773
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2161_100_tips_500,100,500,22.000000,0.113402,2.333441,0.346854,0.081912,0.051825
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2166_100_tips_500,100,500,10.000000,0.051546,5.297036,0.891691,0.198101,0.079477
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2181_100_tips_500,100,500,26.000000,0.134021,2.208094,0.355273,0.101754,0.077182
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2188_100_tips_500,100,500,10.000000,0.051546,4.513599,0.642873,0.178223,0.054030
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,21_100_tips_500,100,500,34.000000,0.175258,1.845745,0.286099,0.073232,0.072995
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2207_100_tips_500,100,500,18.000000,0.092784,2.708011,0.406018,0.183324,0.126956
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,221_100_tips_500,100,500,8.000000,0.041237,6.649118,1.208963,0.276061,0.063168
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2220_100_tips_500,100,500,8.000000,0.041237,3.537705,0.545870,0.114226,0.049175
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2225_100_tips_500,100,500,34.000000,0.175258,0.615763,0.113080,0.030222,0.116416
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2226_100_tips_500,100,500,6.000000,0.030928,5.558909,0.925898,0.462868,0.109232
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2229_100_tips_500,100,500,16.000000,0.082474,1.135837,0.165245,0.084553,0.091469
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2239_100_tips_500,100,500,18.000000,0.092784,0.739014,0.105688,0.021600,0.086206
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2240_100_tips_500,100,500,20.000000,0.103093,3.606318,0.708813,0.107379,0.073293
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2245_100_tips_500,100,500,14.000000,0.072165,3.212863,0.629441,0.123684,0.048448
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2248_100_tips_500,100,500,20.000000,0.103093,1.326278,0.206020,0.041234,0.073874
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,224_100_tips_500,100,500,18.000000,0.092784,2.650576,0.557734,0.076265,0.060758
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2253_100_tips_500,100,500,20.000000,0.103093,2.367490,0.417307,0.081398,0.064642
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2254_100_tips_500,100,500,22.000000,0.113402,1.978613,0.351881,0.127970,0.087704
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2259_100_tips_500,100,500,24.000000,0.123711,1.311505,0.208595,0.058671,0.080981
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2267_100_tips_500,100,500,14.000000,0.072165,5.688054,0.998267,0.219252,0.059416
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2273_100_tips_500,100,500,14.000000,0.072165,4.194464,0.612328,0.165264,0.055267
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2276_100_tips_500,100,500,18.000000,0.092784,2.176147,0.365201,0.084718,0.082065
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2278_100_tips_500,100,500,18.000000,0.092784,1.114961,0.222680,0.065717,0.079748
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2285_100_tips_500,100,500,22.000000,0.113402,1.682015,0.237543,0.077953,0.082496
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2288_100_tips_500,100,500,24.000000,0.123711,3.081363,0.439845,0.136935,0.055760
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,228_100_tips_500,100,500,18.000000,0.092784,4.235376,0.644352,0.251206,0.107944
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2292_100_tips_500,100,500,26.000000,0.134021,0.786210,0.138176,0.029460,0.091765
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2298_100_tips_500,100,500,10.000000,0.051546,3.879399,0.590452,0.133021,0.043586
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2304_100_tips_500,100,500,28.000000,0.144330,3.232646,0.460660,0.115874,0.055777
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2305_100_tips_500,100,500,14.000000,0.072165,2.862126,0.436709,0.101567,0.044549
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2308_100_tips_500,100,500,20.000000,0.103093,0.953937,0.139569,0.028023,0.066869
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2320_100_tips_500,100,500,20.000000,0.103093,2.820931,0.442389,0.122040,0.069256
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2326_100_tips_500,100,500,10.000000,0.051546,6.495360,1.170088,0.194272,0.053635
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2327_100_tips_500,100,500,18.000000,0.092784,1.871188,0.292144,0.058080,0.060990
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2328_100_tips_500,100,500,26.000000,0.134021,1.987655,0.317922,0.088533,0.068343
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2335_100_tips_500,100,500,24.000000,0.123711,0.523771,0.074180,0.018668,0.099145
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2344_100_tips_500,100,500,22.000000,0.113402,1.210681,0.228370,0.111598,0.092044
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2359_100_tips_500,100,500,16.000000,0.082474,4.817173,1.140632,0.309072,0.072565
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2363_100_tips_500,100,500,26.000000,0.134021,2.212826,0.553733,0.147223,0.062783
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2366_100_tips_500,100,500,52.000000,0.268041,0.668576,0.105553,0.025888,0.094766
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,236_100_tips_500,100,500,18.000000,0.092784,8.739478,1.420161,0.357714,0.067963
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,238_100_tips_500,100,500,22.000000,0.113402,1.861318,0.367132,0.114353,0.108481
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,239_100_tips_500,100,500,8.000000,0.041237,2.399573,0.369399,0.091596,0.053874
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2417_100_tips_500,100,500,12.000000,0.061856,3.143821,0.483387,0.243424,0.084499
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2419_100_tips_500,100,500,28.000000,0.144330,1.114903,0.221004,0.058756,0.065326
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2423_100_tips_500,100,500,18.000000,0.092784,8.505871,1.249471,0.243373,0.049671
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2427_100_tips_500,100,500,16.000000,0.082474,0.748715,0.123074,0.041313,0.086619
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2433_100_tips_500,100,500,22.000000,0.113402,1.732317,0.389400,0.059005,0.074570
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,243_100_tips_500,100,500,20.000000,0.103093,3.607979,0.667015,0.278814,0.094844
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,244_100_tips_500,100,500,18.000000,0.092784,4.531068,0.722665,0.370296,0.089987
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2450_100_tips_500,100,500,18.000000,0.092784,2.343644,0.378158,0.079092,0.059185
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2454_100_tips_500,100,500,22.000000,0.113402,4.288877,0.790813,0.270205,0.108099
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2457_100_tips_500,100,500,16.000000,0.082474,4.169926,0.663740,0.337392,0.102269
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2458_100_tips_500,100,500,10.000000,0.051546,4.541356,0.756798,0.274284,0.071519
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2470_100_tips_500,100,500,12.000000,0.061856,0.613624,0.083308,0.023390,0.067820
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2471_100_tips_500,100,500,26.000000,0.134021,9.504994,1.469865,0.265209,0.053769
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2473_100_tips_500,100,500,8.000000,0.041237,1.099915,0.150236,0.045661,0.083537
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2477_100_tips_500,100,500,18.000000,0.092784,2.459956,0.365361,0.105483,0.069463
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2478_100_tips_500,100,500,18.000000,0.092784,1.051660,0.175613,0.080656,0.110893
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,247_100_tips_500,100,500,26.000000,0.134021,1.761857,0.335427,0.073209,0.064994
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2484_100_tips_500,100,500,12.000000,0.061856,2.583771,0.585067,0.235979,0.118641
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2488_100_tips_500,100,500,72.000000,0.371134,0.297517,0.063437,0.017719,0.184235
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,248_100_tips_500,100,500,14.000000,0.072165,1.651451,0.229739,0.076233,0.052870
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2495_100_tips_500,100,500,22.000000,0.113402,1.223828,0.197018,0.059466,0.081091
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2499_100_tips_500,100,500,14.000000,0.072165,1.416455,0.199717,0.091968,0.096258
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2501_100_tips_500,100,500,30.000000,0.154639,2.001981,0.289039,0.111705,0.094510
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2505_100_tips_500,100,500,24.000000,0.123711,1.076158,0.157356,0.064024,0.085407
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2506_100_tips_500,100,500,20.000000,0.103093,1.390272,0.197224,0.057381,0.063287
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2510_100_tips_500,100,500,12.000000,0.061856,6.538228,0.994758,0.223326,0.047879
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2534_100_tips_500,100,500,20.000000,0.103093,2.226125,0.324198,0.099771,0.079069
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2535_100_tips_500,100,500,40.000000,0.206186,0.973751,0.136543,0.031830,0.055909
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2537_100_tips_500,100,500,14.000000,0.072165,2.982615,0.437404,0.181376,0.077612
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2539_100_tips_500,100,500,32.000000,0.164948,1.016639,0.220944,0.045983,0.098868
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2542_100_tips_500,100,500,20.000000,0.103093,1.801798,0.302682,0.073485,0.054956
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2552_100_tips_500,100,500,14.000000,0.072165,1.832829,0.273464,0.062150,0.044543
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2554_100_tips_500,100,500,6.000000,0.030928,1.620618,0.287162,0.131649,0.071743
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2559_100_tips_500,100,500,18.000000,0.092784,4.068048,0.679852,0.242221,0.082526
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2567_100_tips_500,100,500,10.000000,0.051546,3.399577,0.495278,0.154651,0.057577
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2574_100_tips_500,100,500,16.000000,0.082474,2.949826,0.419068,0.113697,0.078502
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2576_100_tips_500,100,500,6.000000,0.030928,1.276940,0.182966,0.042904,0.047274
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2581_100_tips_500,100,500,30.000000,0.154639,2.706044,0.425221,0.102562,0.070522
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2582_100_tips_500,100,500,16.000000,0.082474,2.652582,0.515095,0.135945,0.069114
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2584_100_tips_500,100,500,24.000000,0.123711,1.511012,0.278516,0.074285,0.103334
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2591_100_tips_500,100,500,8.000000,0.041237,1.396477,0.269060,0.066774,0.059724
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2609_100_tips_500,100,500,28.000000,0.144330,0.498333,0.068971,0.023266,0.123750
1 GPU 80GB,runs/pfbase_1GPU/eval_final_test_set,2616_100_tips_500,100,500,26.000000,0.134021,1.240672,0.195520,0.069969,0.083712
