id,dataset,method,nRF,wRF,KF
3209,PANDIT,PF2_direct,0.4505494505494505,35.25340335931615,6.215037149609401
340,PANDIT,PF2_direct,0.3703703703703703,31.49738749980849,6.1217221829616815
1514,PANDIT,PF2_direct,0.1123595505617977,12.988215794388283,1.7520503388470574
2943,PANDIT,PF2_direct,0.2777777777777778,46.66325439029915,6.959838720320501
4687,PANDIT,PF2_direct,0.1981981981981982,29.89206636757553,5.283478115082381
421,PANDIT,PF2_direct,0.146067415730337,23.713163907393927,3.6714393969184673
1325,PANDIT,PF2_direct,0.2235294117647059,17.829330199850872,4.2087880760245024
854,PANDIT,PF2_direct,0.25,13.39227066582079,2.720468112670132
149,PANDIT,PF2_direct,0.3584905660377358,22.36476056753766,3.791383877097774
2362,PANDIT,PF2_direct,0.048780487804878,6.743560688808916,1.62067160336757
2405,PANDIT,PF2_direct,0.2580645161290322,36.82404987654681,8.142034334322716
953,PANDIT,PF2_direct,0.5033112582781457,59.52610134289727,14.668594091032354
23,PANDIT,PF2_direct,0.3523809523809524,84.53552777326848,17.412521076959933
7322,PANDIT,PF2_direct,0.2857142857142857,61.6116283324525,11.39823327031326
2603,PANDIT,PF2_direct,0.0869565217391304,5.985093871170101,1.7523496935039342
633,PANDIT,PF2_direct,0.2627118644067797,40.77264808837121,5.856217975331753
3532,PANDIT,PF2_direct,0.2,27.76396739741673,6.11343812522018
153,PANDIT,PF2_direct,0.2598425196850393,27.40660150555712,3.403134021042702
76,PANDIT,PF2_direct,0.2236024844720497,53.34584835908464,8.95312049157273
1009,PANDIT,PF2_direct,0.0727272727272727,17.42680196965179,3.669983332978378
1202,PANDIT,PF2_direct,0.1717171717171717,25.673046362329146,8.119308507679376
3136,PANDIT,PF2_direct,0.327485380116959,79.11955032733442,10.395340028352525
556,PANDIT,PF2_direct,0.0,2.7756660883105697,0.7773233120159605
678,PANDIT,PF2_direct,0.1547619047619047,24.42417284655268,3.605490327426323
598,PANDIT,PF2_direct,0.217391304347826,24.1190776501365,4.737501292345659
2939,PANDIT,PF2_direct,0.2054794520547945,14.498121397253216,2.721293887992418
755,PANDIT,PF2_direct,0.3013698630136986,15.964669795778429,2.4206273875693385
131,PANDIT,PF2_direct,0.4625850340136054,40.60842155649354,5.575717831856272
6087,PANDIT,PF2_direct,0.2755102040816326,40.61215364591256,8.612060999414261
7274,PANDIT,PF2_direct,0.2155172413793103,35.497853599041804,6.111929307960678
1640,PANDIT,PF2_direct,0.0943396226415094,8.819700408945515,1.4782587239963525
220,PANDIT,PF2_direct,0.2637362637362637,16.035189381523494,2.314922565978049
1820,PANDIT,PF2_direct,0.3392857142857143,19.115154985868383,3.7469622903194666
1516,PANDIT,PF2_direct,0.1851851851851851,24.275957886077464,5.740948201134522
321,PANDIT,PF2_direct,0.0,3.1278864507014013,0.6660486071325813
316,PANDIT,PF2_direct,0.1304347826086956,10.618266866131426,1.8581388742547045
702,PANDIT,PF2_direct,0.2112676056338028,15.171934481251125,2.5772338800757533
168,PANDIT,PF2_direct,0.1428571428571428,17.581720805401766,4.009209344855364
1097,PANDIT,PF2_direct,0.1521739130434782,10.807154398618222,2.226026644376277
141,PANDIT,PF2_direct,0.1732283464566929,27.07374294401681,6.2645512493172495
204,PANDIT,PF2_direct,0.0806451612903225,8.259327333396705,1.403619531155948
2499,PANDIT,PF2_direct,0.1963190184049079,56.86300978389973,9.342140665372874
1300,PANDIT,PF2_direct,0.2960526315789473,48.47813058210139,7.48312374307323
194,PANDIT,PF2_direct,0.0263157894736842,6.315394974253175,1.134031204967529
1529,PANDIT,PF2_direct,0.3541666666666667,37.983554311781816,7.697817138903445
1604,PANDIT,PF2_direct,0.1549295774647887,11.566496958319547,1.9084494174851003
7320,PANDIT,PF2_direct,0.2596153846153846,34.48019719274842,8.564987489644505
6098,PANDIT,PF2_direct,0.4265734265734265,82.19348496779394,18.065553116323805
892,PANDIT,PF2_direct,0.1041666666666666,9.22722714257705,2.4187958919099355
2604,PANDIT,PF2_direct,0.3988095238095238,28.278500448725108,4.368730094744149
1084,PANDIT,PF2_direct,0.125,12.52347092093867,3.0718520615993308
7308,PANDIT,PF2_direct,0.3307692307692307,49.16991569887989,8.371047459651884
3670,PANDIT,PF2_direct,0.0833333333333333,11.539191107192202,2.5288759647219696
1367,PANDIT,PF2_direct,0.3578947368421052,46.00289405075288,8.06931760219184
327,PANDIT,PF2_direct,0.2619047619047619,19.62422880684855,3.847999627263457
7339,PANDIT,PF2_direct,0.0909090909090909,10.272765911919029,2.5641002286310286
474,PANDIT,PF2_direct,0.032258064516129,5.816163749013833,1.3085908967520907
67,PANDIT,PF2_direct,0.1372549019607843,8.597555077301262,2.143762763369008
